species,block_id,mean_psi,median_psi,occupied_grid_equivalent,centroid_lat,centroid_lon,centroid_elev,block_start,block_end,block_label
Phylloscopus proregulus,5,0.7752247071698022,0.8413464576714897,1031.824085243031,35.51572832402312,106.13742811030934,1829.8570849198989,2020,2024,2020-2024
Pica serica,1,0.2804742818619128,0.26532661792551165,373.31126915820323,35.80387498082017,105.69743827057975,1659.378881611511,2000,2004,2000-2004
Pica serica,2,0.3709444859162718,0.3552293974568501,493.72711075456795,36.08467946244537,106.00492908623468,1788.4389638007272,2005,2009,2005-2009
Pica serica,3,0.4731835113428689,0.46113029839024694,629.8072535973453,36.153516932722965,106.1615087525893,1871.578424835145,2010,2014,2010-2014
Pica serica,4,0.5817294714415939,0.5742204911400204,774.2819264887798,36.18168048340796,106.26126040230021,1934.7792708437614,2015,2019,2015-2019
Pica serica,5,0.6878596576589593,0.6844018352172275,915.5412043440989,36.20427490728738,106.33121980536161,1981.7494299664868,2020,2024,2020-2024
Picus canus,1,0.4999999999994618,0.4999999999993996,665.4999999992814,36.31409275650866,106.4881493695771,2050.1154045106987,2000,2004,2000-2004
Picus canus,2,0.49999999999342315,0.4999999999934812,665.49999999125,36.31409275650724,106.48814936957632,2050.115404511944,2005,2009,2005-2009
Picus canus,3,0.49999999998871547,0.49999999998877354,665.4999999849847,36.314092756507286,106.48814936957602,2050.115404511948,2010,2014,2010-2014
Picus canus,4,0.49999999998400774,0.4999999999840658,665.4999999787282,36.31409275650653,106.48814936957464,2050.115404511949,2015,2019,2015-2019
Picus canus,5,0.49999999997930006,0.49999999997935807,665.4999999724374,36.31409275650776,106.48814936957841,2050.1154045119415,2020,2024,2020-2024
Platalea leucorodia,1,0.16022095858421376,0.08939337692025073,213.25409587558073,38.80265806327429,106.4183042422341,740.338754950642,2000,2004,2000-2004
Platalea leucorodia,2,0.16581211425631295,0.09598815168341712,220.69592407516234,38.71717171254207,106.43478042096021,894.3401857404149,2005,2009,2005-2009
Platalea leucorodia,3,0.20276399861884167,0.1344585147896089,269.87888216167346,38.2976112409273,106.48106326743286,1210.7533914971018,2010,2014,2010-2014
Platalea leucorodia,4,0.28673644049219105,0.22313189952411175,381.64620229510075,37.690256596016084,106.52218587057922,1639.951503349154,2015,2019,2015-2019
Platalea leucorodia,5,0.4338575770140789,0.38495202836905346,577.4644350057526,37.06421924375165,106.52376015809716,2029.967650397797,2020,2024,2020-2024
Podiceps cristatus,1,0.3949566581056381,0.25879287121393657,525.6873119385975,38.43643094357094,106.64356181572246,1283.710443412742,2000,2004,2000-2004
Podiceps cristatus,2,0.3840307300839452,0.2756743677552557,511.1449017417214,37.96122742534655,106.4464145055865,1427.0276556579201,2005,2009,2005-2009
Podiceps cristatus,3,0.4367129461699453,0.34762726410574946,581.2649313522123,37.48145556650344,106.39112337852495,1636.5453048672496,2010,2014,2010-2014
Podiceps cristatus,4,0.54285683904381965,0.4740973138369931,722.5424527673108,37.03889576933082,106.39711538432263,1856.1511757917165,2015,2019,2015-2019
Podiceps cristatus,5,0.6845010199441103,0.6408311426074571,911.0708575456082,36.6775263655617,106.4145118200815,2018.433553972799,2020,2024,2020-2024
Pomatorhinus ruficollis,1,0.44247872759161455,0.44686306687442934,588.9391864244365,35.31195680892324,105.32518257638783,878.8228782950113,2000,2004,2000-2004
Pomatorhinus ruficollis,2,0.25789241059949836,0.4353790995812085,343.254798507936,31.091768180957935,105.06503036187324,2174.9191522036585,2005,2009,2005-2009
Pomatorhinus ruficollis,3,0.26550542677845945,0.4418151478593057,353.38772304212506,31.27833874113729,105.11769374957301,2445.6407966353854,2010,2014,2010-2014
Pomatorhinus ruficollis,4,0.2831345742388422,0.4578722674534123,376.85211831189804,31.652815596919105,105.23092783701584,2660.6310600943616,2015,2019,2015-2019
Pomatorhinus ruficollis,5,0.32515813666510174,0.49620199139286514,432.78547990124883,32.38050431301804,105.44797310528581,2743.133239466985,2020,2024,2020-2024
Prinia inornata,1,0.5060750351110084,0.5703066865350793,673.5858717327702,36.2866248325122,107.3205757428667,2932.999751337407,2000,2004,2000-2004
Prinia inornata,2,0.34519595914739776,0.5718384355953848,459.45582162519366,31.343910865844624,104.9963246244251,1660.8580812636842,2005,2009,2005-2009
Prinia inornata,3,0.3508107193862161,0.5752601746375365,466.9290675030595,31.470301324729803,105.04409278042596,1929.6848618165513,2010,2014,2010-2014
Prinia inornata,4,0.3608523316842895,0.5826484919040826,480.2944534717851,31.650934019111343,105.099990887042,2017.8109816413046,2015,2019,2015-2019
Prinia inornata,5,0.38147380217967053,0.5979871894405315,507.7416307011374,31.993702926981666,105.19933484335401,2089.9399496810215,2020,2024,2020-2024
Pterorhinus sannio,1,0.3482969461716386,0.27908693284719066,463.58323535444197,37.46831907109165,106.63679481208233,634.8511168754286,2000,2004,2000-2004
Pterorhinus sannio,2,0.1831873475530043,0.29231588430889927,243.82235959304572,31.9395901343595,105.66456711659285,2508.7376728031595,2005,2009,2005-2009
Pterorhinus sannio,3,0.20617778837969616,0.31364941359185106,274.42263633337967,32.487304614191004,105.75991375243835,2490.167949937845,2010,2014,2010-2014
Pterorhinus sannio,4,0.23912098155709685,0.34649387469461296,318.2700264524898,33.04052671453986,105.88360803901695,2649.08957816364,2015,2019,2015-2019
Pterorhinus sannio,5,0.28748462089623367,0.3927055442572381,382.6420304128884,33.67834852711226,106.02667833716937,2745.4512236916858,2020,2024,2020-2024
Pycnonotus sinensis,1,0.5172934622154531,0.5476140918920214,688.5175982087517,35.95880901992989,106.147164910118,2531.2971419682917,2000,2004,2000-2004
Pycnonotus sinensis,2,0.498180509908257,0.626102004697681,663.0782586878896,33.97003275745747,105.46101268718864,2098.2633695275067,2005,2009,2005-2009
Pycnonotus sinensis,3,0.4942168597730514,0.6259821339477838,657.8026403579347,33.871034144854534,105.42040176400326,2046.0787413991854,2010,2014,2010-2014
Pycnonotus sinensis,4,0.4942027371745728,0.6259817026049244,657.7838431793507,33.87067868490007,105.42025602399461,2045.886158446205,2015,2019,2015-2019
Pycnonotus sinensis,5,0.49420268665689054,0.6259817010619368,657.7837759403336,33.87067741335454,105.42025550265419,2045.8854694733325,2020,2024,2020-2024
Pycnonotus xanthorrhous,1,0.27850811636751605,0.2782593122942902,370.6943028851563,35.37895324743674,105.16461183213374,1182.3444300698418,2000,2004,2000-2004
Pycnonotus xanthorrhous,2,0.19266917939981112,0.28842696932149764,256.44267778115073,32.66488938774327,105.58440284089812,3032.3915577876646,2005,2009,2005-2009
Pycnonotus xanthorrhous,3,0.21205077863348828,0.3069334364119823,282.23958636117453,33.04436788939012,105.69933645052602,2840.1443163905715,2010,2014,2010-2014
Pycnonotus xanthorrhous,4,0.2441720176204635,0.3394427833878976,324.9929554528376,33.51274052260667,105.85903649013514,2827.94031912844,2015,2019,2015-2019
Pycnonotus xanthorrhous,5,0.2976866119248894,0.39313866980359286,396.220880472027,34.07782855298714,106.04020213208692,2818.66986260439,2020,2024,2020-2024
Pyrrhocorax pyrrhocorax,1,0.31809154528169903,0.3482108291027779,423.3798467699313,35.14126520190956,105.75489105218129,2361.496827922986,2000,2004,2000-2004
Pyrrhocorax pyrrhocorax,2,0.28970184866537313,0.32236538327199377,385.5931605736051,35.103259741678485,105.84164071130662,2488.9037499423525,2005,2009,2005-2009
Pyrrhocorax pyrrhocorax,3,0.27990113427428065,0.3107364802228828,372.5484097190704,35.187179362762514,105.92059912246495,2486.1303947834995,2010,2014,2010-2014
Pyrrhocorax pyrrhocorax,4,0.29702431746222446,0.3224786896606586,395.33936654222975,35.42154716135199,106.03029674099547,2341.4395006212394,2015,2019,2015-2019
Pyrrhocorax pyrrhocorax,5,0.3624544385129525,0.37870714937548133,482.4268576607439,35.77748415067606,106.17762853304916,2116.2994894067006,2020,2024,2020-2024
Recurvirostra avosetta,1,0.167323151496713,0.1161366190670772,222.70711464212505,38.59601902936524,107.25738051123375,1598.4446500896436,2000,2004,2000-2004
Recurvirostra avosetta,2,0.17778197854869673,0.13406630526399033,236.62781344831174,38.04172592935903,106.97698075123236,1596.5394370472238,2005,2009,2005-2009
Recurvirostra avosetta,3,0.2174369265826914,0.18135516384185515,289.40854928155903,37.4191408439733,106.74320965927686,1687.5447070794628,2010,2014,2010-2014
Recurvirostra avosetta,4,0.2986043929411765,0.2720355187645526,397.44244700469557,36.87037869396315,106.5796242964736,1836.1042477263961,2015,2019,2015-2019
Recurvirostra avosetta,5,0.4316358486598313,0.41710808721922055,574.5073145662432,36.49676093504699,106.487116278084,1977.1612707247573,2020,2024,2020-2024
Saxicola stejnegeri,1,0.33502618257186273,0.2811098575546413,445.9198490031668,37.94937001444194,106.95089080496335,1998.33844681215,2000,2004,2000-2004
Saxicola stejnegeri,2,0.3707981003204543,0.36813794243531694,493.53227152653807,36.304464996476064,106.34553372966563,1765.8170137971163,2005,2009,2005-2009
Saxicola stejnegeri,3,0.450653681286848,0.465701764337467,599.8200497927845,35.90844418776292,106.22543454304235,1781.7857229891654,2010,2014,2010-2014
Saxicola stejnegeri,4,0.5438576753249881,0.5687230187592157,723.874565857559,35.811026600769125,106.21669245456958,1850.8541447893124,2015,2019,2015-2019
Saxicola stejnegeri,5,0.64027623716994,0.6706238094722237,852.2076716731742,35.81861925321718,106.24349816256199,1920.3843801218397,2020,2024,2020-2024
Sinosuthora webbiana,1,0.45404592637617613,0.44644786429801,604.3351280066886,36.547322157590706,106.35361514164481,2581.9808146163023,2000,2004,2000-2004
Sinosuthora webbiana,2,0.4813987291790606,0.6039725612958352,640.7417085373282,33.93613232875047,105.45705491326292,2157.4022800809835,2005,2009,2005-2009
Sinosuthora webbiana,3,0.4779200757160502,0.6039747381177901,636.111620778077,33.84317506568412,105.43590546755762,2116.725785826658,2010,2014,2010-2014
Sinosuthora webbiana,4,0.47792007575273526,0.6039747381445273,636.1116208268909,33.84317506610453,105.43590546775756,2116.7257860754116,2015,2019,2015-2019
Sinosuthora webbiana,5,0.47792007575273565,0.6039747381445276,636.1116208268912,33.84317506610464,105.43590546775758,2116.725786075416,2020,2024,2020-2024
Spatula clypeata,1,0.40976237542564214,0.2479146117251432,545.3937216915355,38.986388492630255,106.75879836983555,1676.6133211953181,2000,2004,2000-2004
Spatula clypeata,2,0.4820293377530799,0.23791964249474415,641.5810485493269,40.04424190296335,107.23204062071305,2084.3221030584573,2005,2009,2005-2009
Spatula clypeata,3,0.4998586638830326,0.2633366667526762,665.3118816283268,39.79990887153383,107.25264479996225,2148.0807517864796,2010,2014,2010-2014
Spatula clypeata,4,0.5687340809409339,0.36865507705279155,756.9850617324107,38.9360945136725,107.02393450303033,2177.818807022506,2015,2019,2015-2019
Spatula clypeata,5,0.7136696534767117,0.6046460229163081,949.8943087775062,37.44504656792997,106.68986676671209,2184.959268212542,2020,2024,2020-2024
Spilopelia chinensis,1,0.7314206775130708,0.8715818483714812,973.5209217699238,34.18447869633691,105.18579960133005,1783.5061265179393,2000,2004,2000-2004
Spilopelia chinensis,2,0.6443935788772097,0.7884507465517198,857.6878534855606,34.02660171961411,105.23215538925649,1925.2355446896026,2005,2009,2005-2009
Spilopelia chinensis,3,0.6146491280712617,0.7590983741792123,818.0979894628305,33.9693716292642,105.248324151874,1981.138948104988,2010,2014,2010-2014
Spilopelia chinensis,4,0.604032201285854,0.7484958306165014,803.9668599114875,33.948608159852895,105.25422741513316,2002.2451565943338,2015,2019,2015-2019
Spilopelia chinensis,5,0.6001795599997327,0.7446318277324925,798.8389943596633,33.94102883267758,105.25638811965445,2010.0640879852583,2020,2024,2020-2024
Spizixos semitorques,1,0.40796333430859233,0.3885576551607895,542.9991979647463,36.59807115662077,106.64450461653553,654.4242410425292,2000,2004,2000-2004
Spizixos semitorques,2,0.23456908040725305,0.3934144020182555,312.21144602205896,31.176234400473543,105.10284279099048,2473.0387148142113,2005,2009,2005-2009
Spizixos semitorques,3,0.24655466270645146,0.4026793315522196,328.16425606228756,31.510683582422875,105.19278407386095,2413.719167614838,2010,2014,2010-2014
Spizixos semitorques,4,0.26684950653759765,0.41998176897175815,355.1766932015368,31.963128623105703,105.31345643489229,2569.8989364245217,2015,2019,2015-2019
Spizixos semitorques,5,0.30337205032515957,0.4510208852201435,403.7881989827899,32.62749510293205,105.49043964663494,2641.2514815230406,2020,2024,2020-2024
Spodiopsar cineraceus,1,0.7722646550340141,0.7805152969195147,1027.884255850248,36.12569657732568,106.30518334433177,1942.213463247531,2000,2004,2000-2004
Spodiopsar cineraceus,2,0.7516082221051773,0.7707177623977279,1000.3905436219615,35.95175096595796,106.22127747446467,1901.7774743176035,2005,2009,2005-2009
Spodiopsar cineraceus,3,0.733121563418785,0.761362538796961,975.7848009104362,35.80133440385232,106.14404241898765,1867.2822897887263,2010,2014,2010-2014
Spodiopsar cineraceus,4,0.7169989988926725,0.7524290743290771,954.3256675261215,35.674930603473435,106.07753581509088,1834.3196179972986,2015,2019,2015-2019
Spodiopsar cineraceus,5,0.7027677902508458,0.7438949763115291,935.3839288238495,35.56795379657761,106.01930548780504,1803.2916886644014,2020,2024,2020-2024
Spodiopsar sericeus,1,0.31742136979448293,0.27005584597422355,422.48784319646586,38.49313400730749,107.61374975052915,2932.8772796948488,2000,2004,2000-2004
Spodiopsar sericeus,2,0.24976067391660714,0.3598009719438464,332.431456983009,32.67491060847185,105.23494336063403,2085.895604622025,2005,2009,2005-2009
Spodiopsar sericeus,3,0.32221207261963075,0.4324417740067608,428.86426865671814,33.53779039909914,105.52545789725272,2405.5431527512906,2010,2014,2010-2014
Spodiopsar sericeus,4,0.3619550212728326,0.4880926001594249,481.7621333141323,33.41458077658012,105.44630983989516,2254.667923851405,2015,2019,2015-2019
Spodiopsar sericeus,5,0.3893550813927733,0.5208306438130403,518.2316133337836,33.458367105610016,105.43128092407498,2186.2792492723033,2020,2024,2020-2024
Sterna hirundo,1,0.40705897621048753,0.2520924782152969,541.7954973361502,39.15299291769426,107.07451930854941,1283.875520308745,2000,2004,2000-2004
Sterna hirundo,2,0.37545712363985023,0.23979104744257232,499.73343156463426,38.95622371223881,106.95095120207266,1376.5326357983236,2005,2009,2005-2009
Sterna hirundo,3,0.39479413174163547,0.2686354766941758,525.4709893481021,38.63511474429244,106.84806717887388,1585.8711777758665,2010,2014,2010-2014
Sterna hirundo,4,0.4759146905643594,0.3613706013786414,633.4424531411818,38.07329290263216,106.74114281256155,1887.4619312815248,2015,2019,2015-2019
Sterna hirundo,5,0.6209627148909881,0.5412310774200191,826.5013735198864,37.26640467474888,106.60586944556754,2142.251527571519,2020,2024,2020-2024
Streptopelia decaocto,1,0.27164697752410005,0.12507800556813603,361.5621270845701,40.62265036998833,107.66286579554925,3224.538741082373,2000,2004,2000-2004
Streptopelia decaocto,2,0.33683321940536387,0.13689210455906947,448.3250150285463,40.73335380761235,107.5251613813011,2540.556138936914,2005,2009,2005-2009
Streptopelia decaocto,3,0.40128013289246633,0.16510641838713533,534.1038568798843,40.575857356241954,107.35075709184326,2199.8377836650156,2010,2014,2010-2014
Streptopelia decaocto,4,0.4666107116715901,0.22776666577693,621.0588572348864,39.9685465922159,107.14892816152839,2025.5248922142757,2015,2019,2015-2019
Streptopelia decaocto,5,0.5226192493195924,0.3396761820058925,695.6062208443651,38.727868978642306,106.8707903346771,1881.6957869956032,2020,2024,2020-2024
Streptopelia orientalis,1,0.6910771881310421,0.6873217243267841,919.8237374024347,36.05066994209587,106.13734425527763,1656.2914705257158,2000,2004,2000-2004
Streptopelia orientalis,2,0.6475776795898143,0.6591028715732905,861.9258915340365,36.14819236176805,106.38375240260324,2042.2005358196443,2005,2009,2005-2009
Streptopelia orientalis,3,0.7463230471011612,0.7488504561187328,993.3559756916308,36.285314537329185,106.47622619138731,2061.7787856600758,2010,2014,2010-2014
Streptopelia orientalis,4,0.8371339266116653,0.8402744336448449,1114.2252563201212,36.306278072265,106.48951353736912,2085.756591861259,2015,2019,2015-2019
Streptopelia orientalis,5,0.906271564025742,0.9077873113479542,1206.247451718265,36.316750532481514,106.50017001650322,2074.930859750691,2020,2024,2020-2024
Tachybaptus ruficollis,1,0.37464074798617525,0.3730460892966965,498.64683556958903,35.84698364302835,105.8254383149156,1933.4254457334582,2000,2004,2000-2004
Tachybaptus ruficollis,2,0.4554370042926901,0.47151864581707753,606.1866527135769,35.61563518903111,105.87456172106724,1948.4651414280215,2005,2009,2005-2009
Tachybaptus ruficollis,3,0.5426961634136348,0.5715131927609041,722.3285935035476,35.5580311118557,105.94905459710697,1980.5341536962235,2010,2014,2010-2014
Tachybaptus ruficollis,4,0.6298739681515921,0.6682773350334306,838.3622516097585,35.56230510577064,106.01889072385694,2007.1965290678359,2015,2019,2015-2019
Tachybaptus ruficollis,5,0.7123008444081311,0.7565951717596262,948.072423907213,35.60616722608751,106.08526035840133,2025.1823088536448,2020,2024,2020-2024
Tadorna ferruginea,1,0.33992876643301906,0.3128376288264469,452.44518812235674,36.5618114347721,106.14514547275337,2087.6511492098252,2000,2004,2000-2004
Tadorna ferruginea,2,0.3629122559018858,0.33534821124082625,483.03621260541894,36.578739460272566,106.20767179388125,1998.3720792154538,2005,2009,2005-2009
Tadorna ferruginea,3,0.4284875074576016,0.4004416687938508,570.3168724260753,36.564402070388276,106.2914145159753,1918.7418141916773,2010,2014,2010-2014
Tadorna ferruginea,4,0.5443015124068777,0.5183695399712716,724.4653130135337,36.50404289580979,106.37198716918613,1880.1897547335186,2015,2019,2015-2019
Tadorna ferruginea,5,0.6985232766612831,0.6799797077395621,929.7344812361678,36.413993184938015,106.42945436941075,1898.8493083966985,2020,2024,2020-2024
Tadorna tadorna,1,0.49999999999986366,0.4999999999998452,665.4999999998238,36.31409275650821,106.48814936957645,2050.115404511157,2000,2004,2000-2004
Tadorna tadorna,2,0.49999999999712574,0.49999999999708294,665.4999999961711,36.31409275650842,106.48814936957741,2050.115404510606,2005,2009,2005-2009
Tadorna tadorna,3,0.4999999999950024,0.4999999999949596,665.4999999933509,36.31409275650825,106.4881493695766,2050.115404510605,2010,2014,2010-2014
Tadorna tadorna,4,0.49999999999287914,0.49999999999283634,665.4999999905232,36.31409275650828,106.48814936957669,2050.1154045106073,2015,2019,2015-2019
Tadorna tadorna,5,0.4999999999907558,0.499999999990713,665.4999999876956,36.31409275650871,106.48814936957821,2050.115404510604,2020,2024,2020-2024
Tarsiger cyanurus,1,0.8793422618430277,0.9402037182866456,1170.4045505130712,35.648740856678415,106.26963906583859,1685.2256077763152,2000,2004,2000-2004
Tarsiger cyanurus,2,0.7485802933779815,0.8197877856709341,996.3603704860643,35.512890658233935,106.26672471191605,1804.8874902340174,2005,2009,2005-2009
Tarsiger cyanurus,3,0.7485640079449297,0.8197727881568699,996.3386945747214,35.512870786331575,106.26672429041989,1804.9057931802129,2010,2014,2010-2014
Tarsiger cyanurus,4,0.7485640059165818,0.8197727862889316,996.3386918749623,35.512870783857664,106.26672429037045,1804.9057954599052,2015,2019,2015-2019
Tarsiger cyanurus,5,0.7485640059163288,0.819772786288699,996.3386918746304,35.51287078385714,106.26672429036999,1804.9057954601878,2020,2024,2020-2024
Tringa erythropus,1,0.19483786746396894,0.1770991749770373,259.3292015945378,36.72429217363603,106.67487987172213,1304.4535044252173,2000,2004,2000-2004
Tringa erythropus,2,0.21420589010116833,0.1944811475227185,285.10803972464703,36.75950959397882,106.59346615830377,1452.684536386847,2005,2009,2005-2009
Tringa erythropus,3,0.2596612611145369,0.242346268453471,345.60913854344057,36.62886317157254,106.52364483567499,1661.6667441143866,2010,2014,2010-2014
Tringa erythropus,4,0.3358435371205282,0.3252572126295261,447.00774790743174,36.43527276889887,106.47178399376281,1883.1840148425983,2015,2019,2015-2019
Tringa erythropus,5,0.44425879391822287,0.4448985429374004,591.3084547051402,36.2480578799875,106.43634028704541,2066.3501540638495,2020,2024,2020-2024
Tringa glareola,1,0.5848932746335906,0.5389411758799842,778.492948537337,36.66622596165842,106.21865430610369,1391.4740860472139,2000,2004,2000-2004
Tringa glareola,2,0.46913593412343874,0.4452538161408673,624.4199283182818,36.533874246142624,106.2301884324305,1497.3724465427706,2005,2009,2005-2009
Tringa glareola,3,0.43824228269273724,0.42299315911019375,583.3004782640429,36.45923948955998,106.26742379915257,1580.9514545658662,2010,2014,2010-2014
Tringa glareola,4,0.5019324596612939,0.49205013975883616,668.072103809167,36.378489812413754,106.3296252757574,1690.508067209075,2015,2019,2015-2019
Tringa glareola,5,0.6926380130015651,0.6960540022720356,921.9011953050824,36.23395381676307,106.39033073295062,1874.7390504821437,2020,2024,2020-2024
Tringa nebularia,1,0.30564764182339554,0.2839760948679309,406.8170112669297,36.68892734582518,106.95750756201971,1271.6229978670358,2000,2004,2000-2004
Tringa nebularia,2,0.3594896336573632,0.33993037988867764,478.48070239796294,36.5975700472594,106.75344325728456,1548.898645252629,2005,2009,2005-2009
Tringa nebularia,3,0.4190784966957621,0.4066995343797224,557.7934791020474,36.413266735626344,106.57629953106411,1741.6836974469852,2010,2014,2010-2014
Tringa nebularia,4,0.484227788666741,0.4825452987621658,644.5071867154181,36.209725393960866,106.43387520472672,1878.21417473755,2015,2019,2015-2019
Tringa nebularia,5,0.5527721011242798,0.563621918363466,735.7396665964053,36.027006828751446,106.32683122172268,1971.2090138566339,2020,2024,2020-2024
Tringa ochropus,1,0.8139454054363813,0.8508042947576413,1083.3613346358047,35.78148949661224,106.17529608706644,1824.8375376605425,2000,2004,2000-2004
Tringa ochropus,2,0.741403503954424,0.7717840648720077,986.808063763338,35.79755976681214,106.1676157847812,1798.1568813472982,2005,2009,2005-2009
Tringa ochropus,3,0.7082543267631902,0.7324767230635406,942.6865089218077,35.847383529297424,106.1901244964305,1787.891281460169,2010,2014,2010-2014
Tringa ochropus,4,0.7371017881051776,0.7523695190921156,981.0824799679774,35.99050290305915,106.27882319728616,1843.955357672863,2015,2019,2015-2019
Tringa ochropus,5,0.8729954993839664,0.8878709650405815,1161.95700968008,36.119999979113636,106.3955394931523,2022.8773206282458,2020,2024,2020-2024
Tringa totanus,1,0.27530516522396675,0.1955407658436417,366.43117491310403,38.95943003851977,107.21433517156994,1969.569788364818,2000,2004,2000-2004
Tringa totanus,2,0.29133763841744986,0.2278771782051921,387.77039673362003,38.208141383983595,106.93383346540492,1912.372870723851,2005,2009,2005-2009
Tringa totanus,3,0.32810315207445,0.2796769849076538,436.7052954111027,37.515620653542776,106.70171172215505,1887.8610590366034,2010,2014,2010-2014
Tringa totanus,4,0.3897633877451871,0.35527752806225954,518.7750690888246,36.96684987208973,106.54079867857595,1897.1880702231583,2015,2019,2015-2019
Tringa totanus,5,0.4766969875591077,0.4549048272963081,634.483690441191,36.59386013532097,106.44891115827009,1925.2138537179055,2020,2024,2020-2024
Turdus eunomus,1,0.4725379161418255,0.4620410928961146,628.9479663847814,35.93703257229055,106.08773541818374,1638.5934753517608,2000,2004,2000-2004
Turdus eunomus,2,0.44693297882832334,0.439118942380087,594.8677948205122,35.942654395931356,106.12179573737747,1664.414243479883,2005,2009,2005-2009
Turdus eunomus,3,0.4489608357970134,0.4443261322771848,597.5668724458234,35.95798405487161,106.1706043672884,1713.0362337665995,2010,2014,2010-2014
Turdus eunomus,4,0.49703677155810677,0.4994805425976356,661.5559429438367,35.94986770095668,106.22182441285439,1810.8254851440615,2015,2019,2015-2019
Turdus eunomus,5,0.6084559454813977,0.6264325409108262,809.8548634357456,35.89200445701689,106.26273366384706,1967.300659733347,2020,2024,2020-2024
Turdus mandarinus,1,0.6415831930883908,0.7510455906983102,853.9472300006217,35.40590134179299,106.41332083189064,3243.8244729058288,2000,2004,2000-2004
Turdus mandarinus,2,0.4858020549218428,0.7100298927643249,646.6025351009706,32.68235288646675,105.38204053659479,1671.2663809148144,2005,2009,2005-2009
Turdus mandarinus,3,0.4858026983981685,0.7100298798281212,646.6033915679637,32.682364109973385,105.38204353479196,1671.24176853672,2010,2014,2010-2014
Turdus mandarinus,4,0.48580269845316265,0.7100298798305023,646.6033916411651,32.6823641110016,105.38204353509812,1671.2417672969336,2015,2019,2015-2019
Turdus mandarinus,5,0.48580269845316704,0.7100298798305024,646.6033916411698,32.682364111001675,105.38204353509815,1671.2417672968543,2020,2024,2020-2024
Turdus naumanni,1,0.27867204495337444,0.17940424437849975,370.9124918329261,37.398962723326584,105.84913394679043,1945.8825792607959,2000,2004,2000-2004
Turdus naumanni,2,0.30766214457636726,0.2104083327109608,409.4983144311609,37.2911291328324,105.92948118411017,1918.4205083422398,2005,2009,2005-2009
Turdus naumanni,3,0.3676123772503047,0.27563275421511724,489.2920741201509,37.10273925708739,106.05618404153965,1880.86452851573,2010,2014,2010-2014
Turdus naumanni,4,0.4779699516396554,0.39912929924410034,636.1780056323995,36.834166017763046,106.205368658087,1854.401425880781,2015,2019,2015-2019
Turdus naumanni,5,0.6122704125166005,0.5613787955100094,814.9319190595835,36.5291260615684,106.29808428648933,1836.1585950095714,2020,2024,2020-2024
Upupa epops,1,0.7077313573493991,0.649175504883859,941.9904366320341,36.8681973792968,106.33894350645086,1679.3827418966746,2000,2004,2000-2004
Upupa epops,2,0.7663042564594288,0.6542346164745151,1019.9509653474635,37.29958878856036,106.58262289783949,2061.064523538134,2005,2009,2005-2009
Upupa epops,3,0.780441877591765,0.6837168736238022,1038.7681390746209,37.143027837492525,106.54130512339589,2072.093112353181,2010,2014,2010-2014
Upupa epops,4,0.8154984043500167,0.7468721197610979,1085.4283761898478,36.85024464919853,106.46708549269286,2091.1129673058426,2015,2019,2015-2019
Upupa epops,5,0.8641057022516767,0.8338747555643833,1150.1246896969753,36.48565277526137,106.37697053769963,2107.5163579994028,2020,2024,2020-2024
Urocissa erythroryncha,1,0.04303868547152771,0.03025907588821916,57.28449036260221,40.26405487684501,109.00961246766758,2597.1216222252415,2000,2004,2000-2004
Urocissa erythroryncha,2,0.07626268438239699,0.09000739438965152,101.50563291296746,34.98636222815255,106.10829487605466,2566.383501704541,2005,2009,2005-2009
Urocissa erythroryncha,3,0.1642986961330452,0.19277331305359524,218.68156455308778,34.94847680761107,106.01540301793293,2457.3266186004284,2010,2014,2010-2014
Urocissa erythroryncha,4,0.2987000001003233,0.3520718986531986,397.56970013353697,34.83650664350826,105.92587968299826,2368.217695882507,2015,2019,2015-2019
Urocissa erythroryncha,5,0.4759552171003594,0.5602514230530368,633.4963939605865,34.80332915267923,105.876321539895,2271.0120246611796,2020,2024,2020-2024
Vanellus cinereus,1,0.1600485071585603,0.12171804956887498,213.0245630280399,37.86176347278702,106.90884886367566,1030.6594646805154,2000,2004,2000-2004
Vanellus cinereus,2,0.2436775470945389,0.2145653057182377,324.33481518282065,37.05261346890086,106.67143997719523,1447.469074826995,2005,2009,2005-2009
Vanellus cinereus,3,0.34740496322985753,0.3323986588995784,462.39600605895095,36.505973204430745,106.49690991759255,1721.935832228816,2010,2014,2010-2014
Vanellus cinereus,4,0.46400810705734485,0.46803582267743193,617.5947904933274,36.104419202083214,106.35256479302255,1878.9369112685551,2015,2019,2015-2019
Vanellus cinereus,5,0.5779120970129755,0.6027333766839638,769.2010011242784,35.81502759214448,106.22926368298721,1944.36664721302,2020,2024,2020-2024
Vanellus vanellus,1,0.36244775378199395,0.13013812066866465,482.41796028384647,40.94845447203264,107.44543108301465,1550.6982736088823,2000,2004,2000-2004
Vanellus vanellus,2,0.3851809839164053,0.13798570059954046,512.6758895927279,41.04856960939248,107.5295752197619,1833.1056266937153,2005,2009,2005-2009
Vanellus vanellus,3,0.42338661729326393,0.17527541881702846,563.5275876173328,40.73181065011222,107.55020598895915,2091.7225076665436,2010,2014,2010-2014
Vanellus vanellus,4,0.49050446370894224,0.2813858534742443,652.8614411966145,39.612304266917334,107.3534212229896,2246.9574773852296,2015,2019,2015-2019
