grid_cell,block_label,source_short,n_events,n_observers,n_dates,mean_duration_min
2931,2020-2024,China_Birdwatch,190,65,134,381.533011869436
2994,2020-2024,China_Birdwatch,211,82,164,3706.285770132924
2558,2020-2024,eBird_GBIF,4,3,4,NA
2913,2020-2024,China_Birdwatch,104,39,79,235.42655367231637
2851,2020-2024,China_Birdwatch,75,19,70,218.05668016194332
2210,2020-2024,China_Birdwatch,961,75,424,795.8667489605198
2700,2020-2024,China_Birdwatch,111,49,95,305.8593155893545
2717,2020-2024,China_Birdwatch,707,164,391,738.2801828448569
2348,2020-2024,China_Birdwatch,47,28,43,648.6406976744188
2496,2020-2024,eBird_GBIF,26,17,23,NA
2496,2020-2024,China_Birdwatch,164,95,115,13751.743387732211
2790,2020-2024,eBird_GBIF,323,35,285,NA
2566,2020-2024,China_Birdwatch,735,191,389,282.7565627563571
3214,2020-2024,China_Birdwatch,4420,557,904,4301.690128256265
2430,2020-2024,China_Birdwatch,464,226,249,177.74357882786984
3060,2020-2024,eBird_GBIF,14,8,14,NA
3071,2020-2024,China_Birdwatch,86,24,82,354.9406991260924
2927,2020-2024,China_Birdwatch,49,25,43,939.3775510204084
2991,2020-2024,eBird_GBIF,31,13,28,NA
2564,2020-2024,China_Birdwatch,631,85,370,2481.86308273837
2929,2020-2024,China_Birdwatch,77,12,70,114.63403476669704
2201,2020-2024,China_Birdwatch,1487,393,607,3875.5195054716082
2925,2020-2024,eBird_GBIF,42,2,24,NA
2994,2020-2024,eBird_GBIF,23,15,23,NA
2200,2020-2024,China_Birdwatch,653,122,324,1212.4924194063312
2430,2020-2024,eBird_GBIF,642,54,388,NA
2847,2020-2024,China_Birdwatch,18,4,17,584.7291666666666
2777,2020-2024,China_Birdwatch,42,31,39,582.9255898366603
2776,2020-2024,China_Birdwatch,26,9,25,768.3096590909092
2921,2020-2024,China_Birdwatch,13,5,13,245.20209059233443
3145,2020-2024,eBird_GBIF,22,8,22,NA
3285,2020-2024,China_Birdwatch,112,24,98,259.49120937666476
2705,2020-2024,eBird_GBIF,2,2,2,NA
2705,2020-2024,China_Birdwatch,44,13,44,142.57142857142864
2500,2020-2024,China_Birdwatch,388,171,187,258.6786859753134
2923,2020-2024,China_Birdwatch,54,20,50,571.0675944333994
2565,2020-2024,China_Birdwatch,156,50,126,198.67282215977585
2855,2020-2024,China_Birdwatch,84,30,74,193.19912472647715
2785,2020-2024,China_Birdwatch,56,24,51,6991.4561933534715
2425,2020-2024,eBird_GBIF,16,7,16,NA
2989,2020-2024,China_Birdwatch,69,55,63,233.32207207207213
2711,2020-2024,China_Birdwatch,100,52,62,573.5554474708166
2629,2020-2024,China_Birdwatch,118,42,108,28427.874623267056
3067,2020-2024,eBird_GBIF,49,18,40,NA
2632,2020-2024,China_Birdwatch,60,31,53,1042.0860215053763
2860,2020-2024,eBird_GBIF,29,4,29,NA
2862,2020-2024,eBird_GBIF,51,8,46,NA
2862,2020-2024,China_Birdwatch,83,27,72,259.80091533180746
2861,2020-2024,eBird_GBIF,30,9,26,NA
2571,2020-2024,China_Birdwatch,340,166,224,2412.999570077383
2709,2020-2024,China_Birdwatch,405,102,268,418.49110835401353
2418,2020-2024,China_Birdwatch,342,116,215,270.37915166066364
2999,2020-2024,eBird_GBIF,28,8,28,NA
2488,2020-2024,China_Birdwatch,119,22,106,2053.4507429829573
2558,2020-2024,China_Birdwatch,43,23,38,314.27790973871726
3145,2020-2024,China_Birdwatch,81,25,73,11862.717917675533
3286,2020-2024,eBird_GBIF,1194,174,691,NA
3066,2020-2024,China_Birdwatch,76,57,74,176.4617067833698
2706,2020-2024,China_Birdwatch,156,32,122,141.17352941176483
2559,2020-2024,China_Birdwatch,109,34,94,189.7250599931436
3286,2020-2024,China_Birdwatch,2812,462,912,7460.714171863515
3205,2020-2024,China_Birdwatch,308,154,175,679.0342286275788
2500,2020-2024,eBird_GBIF,47,24,42,NA
2790,2020-2024,China_Birdwatch,719,196,345,2915.379076226793
3076,2020-2024,eBird_GBIF,39,25,35,NA
3570,2020-2024,eBird_GBIF,94,34,75,NA
2698,2020-2024,China_Birdwatch,17,9,16,453.8112449799197
3205,2020-2024,eBird_GBIF,90,40,50,NA
3134,2020-2024,China_Birdwatch,48,18,45,457.55343511450405
2561,2020-2024,China_Birdwatch,112,54,88,431.790049207217
3272,2020-2024,eBird_GBIF,614,138,339,NA
3003,2020-2024,eBird_GBIF,58,4,58,NA
2999,2020-2024,China_Birdwatch,262,35,213,552.483705898197
2499,2020-2024,eBird_GBIF,20,12,20,NA
2489,2020-2024,China_Birdwatch,37,17,32,137.6448598130841
2350,2020-2024,China_Birdwatch,33,16,32,200.8611764705882
2993,2020-2024,China_Birdwatch,23,17,22,114.1153846153846
3215,2020-2024,eBird_GBIF,78,21,72,NA
3497,2020-2024,China_Birdwatch,339,213,186,872.7700099304932
2557,2020-2024,eBird_GBIF,6,4,6,NA
3076,2020-2024,China_Birdwatch,478,180,326,1070.980170410525
2922,2020-2024,China_Birdwatch,32,11,31,75.34299516908212
3003,2020-2024,China_Birdwatch,91,37,67,559.6847457627114
2639,2020-2024,China_Birdwatch,73,43,48,1058.7717717717717
2272,2020-2024,China_Birdwatch,150,89,90,543.8066541117373
2719,2020-2024,China_Birdwatch,233,61,175,1325.2354211663046
2708,2020-2024,China_Birdwatch,120,48,83,426.18465430016863
2782,2020-2024,China_Birdwatch,434,122,227,229.08631820075195
3004,2020-2024,eBird_GBIF,37,10,28,NA
2639,2020-2024,eBird_GBIF,4,3,4,NA
2710,2020-2024,China_Birdwatch,40,24,32,4317.116600790513
2780,2020-2024,China_Birdwatch,71,21,63,184.671768707483
2848,2020-2024,China_Birdwatch,22,12,22,103.00343642611682
2931,2020-2024,eBird_GBIF,15,9,10,NA
2852,2020-2024,China_Birdwatch,86,20,73,127.84003574620193
2648,2020-2024,China_Birdwatch,261,82,178,685.4082627662195
3215,2020-2024,China_Birdwatch,231,71,171,9483.55641748942
2933,2020-2024,China_Birdwatch,851,162,478,900.1677144453669
2268,2020-2024,eBird_GBIF,2,2,1,NA
2486,2020-2024,eBird_GBIF,16,1,16,NA
2486,2020-2024,China_Birdwatch,34,11,34,223.0790273556231
2563,2020-2024,eBird_GBIF,17,12,16,NA
2995,2020-2024,China_Birdwatch,74,21,67,10471.215488215492
2634,2020-2024,China_Birdwatch,174,55,94,152.39465786314528
3141,2020-2024,eBird_GBIF,12,8,12,NA
2570,2020-2024,China_Birdwatch,136,81,103,23042.413134328403
2859,2020-2024,eBird_GBIF,13,5,8,NA
2202,2020-2024,China_Birdwatch,41,30,38,278.560465116279
2134,2020-2024,China_Birdwatch,3422,212,1001,3154.007072381282
2569,2020-2024,eBird_GBIF,23,9,19,NA
2569,2020-2024,China_Birdwatch,97,43,76,4128.369173728805
2777,2020-2024,eBird_GBIF,9,7,8,NA
2356,2020-2024,China_Birdwatch,342,155,223,21480.74251981315
2493,2020-2024,China_Birdwatch,182,101,90,553.3075796411566
2494,2020-2024,eBird_GBIF,18,15,14,NA
2494,2020-2024,China_Birdwatch,119,69,82,307.23292035398225
2631,2020-2024,China_Birdwatch,78,53,67,794.9137380191703
2356,2020-2024,eBird_GBIF,46,27,43,NA
2925,2020-2024,China_Birdwatch,83,15,81,258.15151515151524
2845,2020-2024,eBird_GBIF,1,1,1,NA
2778,2020-2024,eBird_GBIF,9,6,9,NA
2783,2020-2024,China_Birdwatch,59,25,46,11082.929478138227
2783,2020-2024,eBird_GBIF,15,4,15,NA
2269,2020-2024,eBird_GBIF,3,1,3,NA
2269,2020-2024,China_Birdwatch,14,9,14,201.45454545454544
2849,2020-2024,China_Birdwatch,10,7,10,70.5625
2204,2020-2024,eBird_GBIF,3,3,3,NA
2413,2020-2024,China_Birdwatch,46,30,43,218.85006877579102
3218,2020-2024,eBird_GBIF,134,17,129,NA
2198,2020-2024,eBird_GBIF,9,6,8,NA
2642,2020-2024,China_Birdwatch,139,69,107,2199.7911266201386
2343,2020-2024,China_Birdwatch,48,40,34,106.76312718786464
2576,2020-2024,eBird_GBIF,32,11,27,NA
2343,2020-2024,eBird_GBIF,5,5,4,NA
2992,2020-2024,China_Birdwatch,54,29,50,680.113553113553
2860,2020-2024,China_Birdwatch,43,18,41,294.3702579666158
2633,2020-2024,China_Birdwatch,44,15,41,348.93147502903605
3278,2020-2024,China_Birdwatch,133,102,82,1477.9874917709033
3150,2020-2024,China_Birdwatch,112,23,93,15930.71974522292
2640,2020-2024,eBird_GBIF,45,28,32,NA
2576,2020-2024,China_Birdwatch,95,55,90,136.75169491525432
2707,2020-2024,China_Birdwatch,111,14,64,83.51108870967741
2845,2020-2024,China_Birdwatch,172,16,167,214.85367372353656
3078,2020-2024,China_Birdwatch,14,8,14,81.44578313253012
2275,2020-2024,China_Birdwatch,13,11,10,581.8975409836065
2846,2020-2024,China_Birdwatch,45,14,44,111.94148936170207
2562,2020-2024,China_Birdwatch,40,29,32,151.5864297253637
2704,2020-2024,China_Birdwatch,13,7,13,190.67634854771782
2341,2020-2024,China_Birdwatch,55,41,47,276.84367541766113
2492,2020-2024,China_Birdwatch,128,39,104,4214.436818021831
2689,2020-2024,China_Birdwatch,4,4,4,3322.666666666667
2277,2020-2024,China_Birdwatch,49,23,46,180.05815602836913
2841,2020-2024,China_Birdwatch,27,14,25,458.6498599439776
2353,2020-2024,China_Birdwatch,57,9,51,235.10196987253767
2772,2020-2024,China_Birdwatch,7,3,6,106.75925925925927
2557,2020-2024,China_Birdwatch,59,47,43,153.81355932203385
2425,2020-2024,China_Birdwatch,90,43,73,236.0253073029647
2485,2020-2024,China_Birdwatch,7,6,7,82.01834862385321
3210,2020-2024,China_Birdwatch,92,18,83,549.6959641255609
2344,2020-2024,China_Birdwatch,11,5,10,116.43946188340809
2778,2020-2024,China_Birdwatch,109,22,104,84.14443699731899
2199,2020-2024,China_Birdwatch,48,31,43,465.07264296754244
2553,2020-2024,China_Birdwatch,147,79,117,420.99863945578073
2342,2020-2024,China_Birdwatch,12,10,11,270.8343195266272
2345,2020-2024,China_Birdwatch,12,9,9,87.14673913043478
2346,2020-2024,China_Birdwatch,5,4,5,538.5483870967739
1850,2020-2024,China_Birdwatch,53,7,49,764.6397694524496
2997,2020-2024,China_Birdwatch,103,37,79,345.64534470504685
2498,2020-2024,China_Birdwatch,158,65,96,400.0136869118927
3064,2020-2024,China_Birdwatch,19,11,19,825
2276,2020-2024,China_Birdwatch,126,77,82,468.60504201680675
2203,2020-2024,China_Birdwatch,168,31,108,280.64980214810663
2625,2020-2024,China_Birdwatch,178,101,131,566.0038338658154
2791,2020-2024,China_Birdwatch,170,73,101,509.3359731221505
2355,2020-2024,China_Birdwatch,124,43,97,2340.0246212121106
2267,2020-2024,China_Birdwatch,187,144,140,865.7822552138584
2349,2020-2024,China_Birdwatch,61,17,58,5478.157303370793
3222,2020-2024,China_Birdwatch,18,9,18,153.7578947368421
3079,2020-2024,China_Birdwatch,115,29,109,11269.871898442003
2339,2020-2024,China_Birdwatch,163,120,121,1464.5491980927545
2198,2020-2024,China_Birdwatch,38,27,37,1912.9796839729133
2054,2020-2024,China_Birdwatch,208,25,174,607.7696763202733
2358,2020-2024,China_Birdwatch,143,88,109,527.3563968668402
2414,2020-2024,China_Birdwatch,11,9,11,1119.2879581151835
2354,2020-2024,China_Birdwatch,109,50,88,292.96433203631653
2998,2020-2024,China_Birdwatch,41,24,34,3899.4015151515277
2638,2020-2024,China_Birdwatch,82,35,70,384.9212827988337
2856,2020-2024,China_Birdwatch,33,10,30,309.570057581574
3287,2020-2024,China_Birdwatch,1224,337,649,2880.2464868191714
2270,2020-2024,China_Birdwatch,61,43,32,1003.1286863270772
2996,2020-2024,China_Birdwatch,61,40,30,846.5404624277455
3005,2020-2024,China_Birdwatch,385,163,207,434.91574156305455
3060,2020-2024,China_Birdwatch,61,34,50,726.9896800825593
3137,2020-2024,China_Birdwatch,144,49,108,258.07532051282067
2751,2000-2004,eBird_GBIF,1,1,1,NA
2545,2000-2004,eBird_GBIF,2,1,2,NA
2983,2000-2004,eBird_GBIF,17,8,12,NA
2981,2005-2009,eBird_GBIF,44,9,40,NA
3128,2005-2009,eBird_GBIF,6,3,6,NA
2545,2005-2009,eBird_GBIF,3,3,1,NA
2751,2005-2009,eBird_GBIF,21,10,13,NA
3054,2005-2009,eBird_GBIF,13,8,10,NA
3056,2010-2014,eBird_GBIF,13,9,9,NA
3053,2010-2014,eBird_GBIF,69,32,50,NA
2838,2010-2014,eBird_GBIF,6,5,5,NA
2751,2010-2014,eBird_GBIF,8,6,8,NA
2982,2010-2014,eBird_GBIF,13,11,11,NA
2766,2010-2014,eBird_GBIF,61,30,54,NA
3058,2010-2014,eBird_GBIF,142,71,113,NA
3057,2010-2014,eBird_GBIF,3,3,3,NA
3202,2010-2014,eBird_GBIF,1,1,1,NA
3056,2015-2019,eBird_GBIF,66,42,42,NA
3275,2015-2019,eBird_GBIF,4,1,4,NA
3203,2015-2019,eBird_GBIF,23,10,17,NA
2983,2015-2019,eBird_GBIF,307,116,237,NA
3125,2015-2019,eBird_GBIF,83,50,50,NA
2766,2015-2019,eBird_GBIF,124,60,93,NA
2982,2015-2019,eBird_GBIF,36,29,31,NA
2839,2015-2019,eBird_GBIF,161,81,120,NA
2758,2015-2019,eBird_GBIF,3,2,3,NA
2911,2015-2019,eBird_GBIF,79,31,69,NA
3128,2015-2019,eBird_GBIF,39,3,28,NA
2983,2020-2024,eBird_GBIF,394,118,278,NA
3053,2020-2024,eBird_GBIF,456,133,230,NA
3203,2020-2024,eBird_GBIF,36,17,25,NA
2839,2020-2024,eBird_GBIF,135,73,107,NA
2766,2020-2024,eBird_GBIF,144,66,115,NA
2910,2020-2024,eBird_GBIF,36,24,26,NA
2911,2020-2024,eBird_GBIF,88,54,64,NA
2758,2020-2024,China_Birdwatch,178,82,111,1397.7813546706361
2982,2020-2024,eBird_GBIF,50,27,33,NA
2986,2020-2024,eBird_GBIF,35,19,26,NA
2687,2020-2024,eBird_GBIF,1,1,1,NA
2751,2020-2024,China_Birdwatch,112,59,78,308.0588531187119
3272,2000-2004,eBird_GBIF,25,10,14,NA
3279,2005-2009,eBird_GBIF,8,5,8,NA
3279,2005-2009,China_Birdwatch,1,1,1,2820
3124,2005-2009,eBird_GBIF,34,12,29,NA
3125,2005-2009,eBird_GBIF,16,10,12,NA
3272,2005-2009,eBird_GBIF,29,9,24,NA
3279,2010-2014,eBird_GBIF,30,16,26,NA
3343,2010-2014,eBird_GBIF,8,5,6,NA
3125,2010-2014,eBird_GBIF,24,17,20,NA
3279,2010-2014,China_Birdwatch,2,2,2,2.7692307692307687
3279,2015-2019,China_Birdwatch,42,29,35,228724.0769230774
3054,2015-2019,eBird_GBIF,168,58,132,NA
3343,2015-2019,eBird_GBIF,18,9,11,NA
3204,2015-2019,eBird_GBIF,6,2,6,NA
3205,2015-2019,eBird_GBIF,2,2,1,NA
3278,2015-2019,eBird_GBIF,14,11,5,NA
3278,2015-2019,China_Birdwatch,4,4,4,31474.255681818147
3271,2015-2019,eBird_GBIF,8,7,6,NA
3207,2020-2024,eBird_GBIF,17,7,14,NA
3125,2020-2024,eBird_GBIF,56,42,33,NA
3133,2020-2024,eBird_GBIF,3,3,3,NA
3352,2020-2024,China_Birdwatch,92,41,70,27652.51439435093
3271,2020-2024,eBird_GBIF,32,20,27,NA
3206,2020-2024,China_Birdwatch,61,50,52,305.50578034682087
3284,2020-2024,China_Birdwatch,23,6,22,255.67659574468078
3273,2020-2024,eBird_GBIF,10,10,2,NA
3283,2020-2024,China_Birdwatch,18,10,16,247.74336283185838
3200,2020-2024,eBird_GBIF,34,13,30,NA
3207,2020-2024,China_Birdwatch,25,20,22,143.44061302681993
1633,2005-2009,eBird_GBIF,325,190,268,NA
559,2010-2014,eBird_GBIF,26,11,19,NA
1562,2010-2014,eBird_GBIF,101,42,85,NA
1632,2010-2014,eBird_GBIF,73,28,58,NA
1633,2015-2019,China_Birdwatch,336,50,295,191938.66729619165
559,2015-2019,eBird_GBIF,122,35,82,NA
1001,2015-2019,eBird_GBIF,92,2,46,NA
272,2015-2019,eBird_GBIF,1,1,1,NA
1562,2015-2019,eBird_GBIF,369,103,180,NA
1556,2015-2019,eBird_GBIF,15,9,11,NA
1500,2015-2019,eBird_GBIF,1,1,1,NA
1346,2015-2019,eBird_GBIF,25,20,13,NA
1708,2015-2019,eBird_GBIF,138,53,91,NA
559,2015-2019,China_Birdwatch,16,6,16,3485.8235294117644
1633,2015-2019,eBird_GBIF,5293,796,1449,NA
1632,2015-2019,eBird_GBIF,458,129,245,NA
487,2015-2019,eBird_GBIF,2,1,2,NA
627,2015-2019,eBird_GBIF,3,3,3,NA
555,2015-2019,eBird_GBIF,2,2,2,NA
626,2015-2019,eBird_GBIF,25,19,20,NA
626,2015-2019,China_Birdwatch,2,2,2,1440
557,2015-2019,eBird_GBIF,25,18,20,NA
1361,2015-2019,eBird_GBIF,46,25,18,NA
1141,2015-2019,China_Birdwatch,1,1,1,2100
785,2015-2019,eBird_GBIF,1,1,1,NA
1167,2015-2019,eBird_GBIF,57,27,36,NA
1710,2015-2019,eBird_GBIF,18,11,11,NA
996,2015-2019,eBird_GBIF,40,24,36,NA
1560,2015-2019,eBird_GBIF,648,175,276,NA
857,2015-2019,eBird_GBIF,8,4,8,NA
950,2015-2019,eBird_GBIF,59,8,56,NA
1561,2015-2019,eBird_GBIF,622,281,378,NA
484,2015-2019,eBird_GBIF,3,2,3,NA
557,2015-2019,China_Birdwatch,2,2,2,562
809,2015-2019,eBird_GBIF,47,28,29,NA
485,2015-2019,China_Birdwatch,2,2,2,592.9411764705883
1560,2020-2024,eBird_GBIF,1026,219,442,NA
950,2020-2024,eBird_GBIF,72,10,72,NA
996,2020-2024,China_Birdwatch,610,140,333,657.4773909563837
1561,2020-2024,eBird_GBIF,954,183,540,NA
485,2020-2024,eBird_GBIF,5,5,3,NA
1413,2020-2024,eBird_GBIF,2,2,2,NA
1905,2020-2024,eBird_GBIF,229,67,170,NA
559,2020-2024,eBird_GBIF,131,37,84,NA
559,2020-2024,China_Birdwatch,530,181,237,1680.3110131136161
414,2020-2024,eBird_GBIF,7,7,5,NA
1766,2020-2024,China_Birdwatch,320,147,221,687.4699300699295
1769,2020-2024,China_Birdwatch,11,5,8,626.2666666666669
415,2020-2024,eBird_GBIF,2,2,2,NA
626,2020-2024,eBird_GBIF,8,4,8,NA
1636,2020-2024,eBird_GBIF,23,11,22,NA
664,2020-2024,China_Birdwatch,469,197,192,302.0417972831753
736,2020-2024,China_Birdwatch,273,181,129,5623.967261034723
560,2020-2024,eBird_GBIF,3,3,2,NA
592,2020-2024,China_Birdwatch,109,87,78,865.3192539769611
808,2020-2024,China_Birdwatch,79,65,31,161.75663716814168
663,2020-2024,China_Birdwatch,29,15,22,111.1422924901186
1845,2020-2024,China_Birdwatch,661,139,321,323.66440983976673
1562,2020-2024,China_Birdwatch,905,383,395,396.4201731082406
1361,2020-2024,eBird_GBIF,62,34,26,NA
1272,2020-2024,China_Birdwatch,17,13,13,1520.226533166458
1211,2020-2024,China_Birdwatch,728,95,438,405.08398539384837
1561,2020-2024,China_Birdwatch,1728,456,735,471.8970081595699
1212,2020-2024,China_Birdwatch,143,51,110,504.04205069124407
1632,2020-2024,China_Birdwatch,966,415,398,2999.221707847651
484,2020-2024,eBird_GBIF,6,5,6,NA
557,2020-2024,China_Birdwatch,135,109,84,974.1304347826093
783,2020-2024,eBird_GBIF,1,1,1,NA
738,2020-2024,China_Birdwatch,373,199,160,780.7493244647698
855,2020-2024,China_Birdwatch,51,11,41,453.7531847133756
1346,2020-2024,eBird_GBIF,21,9,16,NA
777,2020-2024,eBird_GBIF,15,1,15,NA
1637,2020-2024,China_Birdwatch,386,74,300,175.95996908809764
1634,2020-2024,China_Birdwatch,972,297,423,427.48325067839005
1711,2020-2024,China_Birdwatch,717,149,390,1532.9637577491565
1766,2020-2024,eBird_GBIF,99,44,73,NA
1997,2020-2024,China_Birdwatch,649,166,345,2102.384051978743
1169,2020-2024,China_Birdwatch,896,205,474,1454.6349143869213
1471,2020-2024,China_Birdwatch,26,4,26,8751.924870466322
2126,2020-2024,China_Birdwatch,24,17,18,114.86629526462396
630,2020-2024,eBird_GBIF,5,4,4,NA
557,2020-2024,eBird_GBIF,36,25,26,NA
2069,2020-2024,China_Birdwatch,656,153,384,218.9310108117404
1997,2020-2024,eBird_GBIF,229,53,198,NA
1711,2020-2024,eBird_GBIF,62,33,47,NA
1765,2020-2024,China_Birdwatch,421,100,296,299.08157653528843
1488,2020-2024,China_Birdwatch,245,149,113,407.89132577624383
1495,2020-2024,China_Birdwatch,90,54,67,462.1929824561398
593,2020-2024,China_Birdwatch,43,38,38,334.54411764705884
1289,2020-2024,China_Birdwatch,38,28,26,845.0994065281899
1167,2020-2024,China_Birdwatch,323,163,150,325.40579496984896
1213,2020-2024,China_Birdwatch,22,12,20,216.9009287925697
554,2020-2024,China_Birdwatch,14,12,14,454.1964285714286
484,2020-2024,China_Birdwatch,26,25,24,201
1001,2020-2024,China_Birdwatch,20,1,20,72.32673267326733
849,2020-2024,China_Birdwatch,28,10,28,132.82116788321167
850,2020-2024,China_Birdwatch,125,70,94,280.73194748358804
1630,2020-2024,China_Birdwatch,149,77,127,235.20144317498506
1202,2020-2024,China_Birdwatch,24,19,24,532.230769230769
1019,2020-2024,China_Birdwatch,21,18,21,190.87755102040816
1095,2020-2024,China_Birdwatch,428,195,218,979.1347398395133
1759,2020-2024,China_Birdwatch,116,73,83,658.2709720372845
1550,2020-2024,China_Birdwatch,15,8,14,88.65634674922599
1551,2020-2024,China_Birdwatch,34,9,26,167.78648648648647
1687,2020-2024,China_Birdwatch,85,66,75,859.9346473029069
1560,2020-2024,China_Birdwatch,1889,668,577,2592.0633004805813
1427,2020-2024,China_Birdwatch,11,5,11,98.42253521126761
1241,2020-2024,China_Birdwatch,346,216,167,2048.2415954415983
1284,2020-2024,China_Birdwatch,5,4,5,89.02439024390245
1425,2020-2024,China_Birdwatch,993,159,411,364.37619711762386
1426,2020-2024,China_Birdwatch,79,49,59,223.91693548387073
1429,2020-2024,China_Birdwatch,31,23,27,108.05747126436783
1286,2020-2024,China_Birdwatch,5,3,5,64.8
777,2020-2024,China_Birdwatch,63,11,60,93.79803921568627
1844,2020-2024,China_Birdwatch,39,30,33,216.4924078091106
558,2020-2024,China_Birdwatch,4,3,4,279.24285714285713
630,2020-2024,China_Birdwatch,18,15,17,547.6811594202898
1361,2020-2024,China_Birdwatch,191,123,41,421.3997409885595
631,2020-2024,China_Birdwatch,2,2,1,210
997,2020-2024,China_Birdwatch,144,43,128,236.35420743639915
1328,2020-2024,China_Birdwatch,15,8,13,351.12969283276453
1400,2020-2024,China_Birdwatch,21,12,18,547.5272108843538
1070,2020-2024,China_Birdwatch,16,8,15,219.54000000000002
1274,2020-2024,China_Birdwatch,21,17,18,664.2040229885057
1694,2020-2024,China_Birdwatch,50,28,45,283.8066037735849
1901,2020-2024,China_Birdwatch,140,109,67,291.9380614657215
876,2020-2024,China_Birdwatch,103,72,55,240.95529290853028
931,2015-2019,China_Birdwatch,1,1,1,9490
2766,2000-2004,eBird_GBIF,16,9,14,NA
3642,2010-2014,eBird_GBIF,9,4,9,NA
1093,2010-2014,eBird_GBIF,1,1,1,NA
2767,2010-2014,eBird_GBIF,34,17,32,NA
950,2010-2014,China_Birdwatch,1,1,1,780
1095,2010-2014,eBird_GBIF,10,7,7,NA
3207,2010-2014,China_Birdwatch,1,1,1,3960
3208,2010-2014,eBird_GBIF,28,8,28,NA
3207,2010-2014,eBird_GBIF,6,3,6,NA
809,2010-2014,eBird_GBIF,3,3,3,NA
951,2010-2014,eBird_GBIF,2,2,2,NA
3054,2010-2014,eBird_GBIF,10,6,8,NA
3143,2015-2019,eBird_GBIF,9,6,9,NA
1097,2015-2019,eBird_GBIF,36,18,21,NA
951,2015-2019,eBird_GBIF,31,23,14,NA
879,2015-2019,eBird_GBIF,45,22,20,NA
1453,2015-2019,eBird_GBIF,12,9,8,NA
3497,2015-2019,eBird_GBIF,10,9,8,NA
1095,2015-2019,China_Birdwatch,11,8,11,177840.33333333343
809,2015-2019,China_Birdwatch,12,8,12,392.639405204461
3208,2015-2019,eBird_GBIF,44,27,38,NA
1023,2015-2019,eBird_GBIF,4,4,3,NA
1094,2015-2019,China_Birdwatch,10,6,10,3887.5
1162,2015-2019,eBird_GBIF,25,15,15,NA
1234,2015-2019,eBird_GBIF,8,6,5,NA
1161,2015-2019,eBird_GBIF,10,9,5,NA
3140,2015-2019,eBird_GBIF,16,3,14,NA
3642,2015-2019,eBird_GBIF,24,14,24,NA
3499,2015-2019,China_Birdwatch,3,2,3,63554.63414634146
879,2015-2019,China_Birdwatch,4,3,4,427.2
804,2015-2019,China_Birdwatch,2,2,2,784.2647058823529
1455,2015-2019,eBird_GBIF,2,2,2,NA
2753,2020-2024,eBird_GBIF,19,10,5,NA
3497,2020-2024,eBird_GBIF,115,62,72,NA
3499,2020-2024,China_Birdwatch,231,82,192,180.48467153284687
3641,2020-2024,eBird_GBIF,126,71,86,NA
951,2020-2024,China_Birdwatch,90,73,39,122.1418918918919
1449,2020-2024,eBird_GBIF,12,3,12,NA
950,2020-2024,China_Birdwatch,101,41,85,132.180470793374
3498,2020-2024,eBird_GBIF,161,41,144,NA
879,2020-2024,eBird_GBIF,48,30,35,NA
1097,2020-2024,eBird_GBIF,30,17,25,NA
1093,2020-2024,eBird_GBIF,4,4,4,NA
951,2020-2024,eBird_GBIF,18,16,12,NA
1161,2020-2024,eBird_GBIF,19,6,17,NA
809,2020-2024,eBird_GBIF,69,34,45,NA
3498,2020-2024,China_Birdwatch,379,164,271,1103.1007326007364
3426,2020-2024,China_Birdwatch,52,21,44,936.019451812556
3568,2020-2024,eBird_GBIF,27,22,20,NA
3568,2020-2024,China_Birdwatch,180,150,91,271.3191137566109
3499,2020-2024,eBird_GBIF,35,21,33,NA
1162,2020-2024,China_Birdwatch,111,78,89,10266.876042908229
1097,2020-2024,China_Birdwatch,191,140,84,381.220440134278
1169,2020-2024,eBird_GBIF,84,42,70,NA
1096,2020-2024,China_Birdwatch,32,20,24,181.45842696629214
879,2020-2024,China_Birdwatch,148,125,61,269.73614775725605
876,2020-2024,eBird_GBIF,17,10,14,NA
1096,2020-2024,eBird_GBIF,4,4,3,NA
3642,2020-2024,China_Birdwatch,317,184,190,2483.302095066459
1095,2020-2024,eBird_GBIF,54,39,39,NA
809,2020-2024,China_Birdwatch,411,247,184,404.40812602055485
1094,2020-2024,China_Birdwatch,222,165,99,317.406836288873
1162,2020-2024,eBird_GBIF,17,12,15,NA
1235,2020-2024,eBird_GBIF,7,4,6,NA
737,2020-2024,eBird_GBIF,47,24,33,NA
1167,2020-2024,eBird_GBIF,43,25,33,NA
877,2020-2024,China_Birdwatch,170,142,74,180.3960900977478
3641,2020-2024,China_Birdwatch,341,171,230,2250.9737036126767
3353,2020-2024,China_Birdwatch,1067,205,666,291.22609762856854
3353,2020-2024,eBird_GBIF,64,32,53,NA
3571,2020-2024,China_Birdwatch,69,24,65,190.94017094017096
1161,2020-2024,China_Birdwatch,32,24,28,471.66413662239086
3354,2020-2024,China_Birdwatch,164,33,142,14696.34664470971
1027,2020-2024,China_Birdwatch,20,17,19,581.9772727272726
737,2020-2024,China_Birdwatch,174,129,90,220.40146579804605
1453,2020-2024,China_Birdwatch,24,17,18,507.0030303030302
1456,2020-2024,China_Birdwatch,24,21,13,269.52583586626145
1235,2020-2024,China_Birdwatch,66,53,56,6849.842266462484
1237,2020-2024,China_Birdwatch,116,98,82,4295.389373513076
1236,2020-2024,China_Birdwatch,125,90,80,640.1734124214938
