grid_cell,year,source_short,n_events,n_observers,n_dates,mean_duration_min
252238,2023,Combined,6,6,4,224.81456953642385
252238,2024,China_Birdwatch,3,3,3,83.57142857142857
252238,2024,Combined,3,3,3,83.57142857142857
252241,2011,eBird_GBIF,1,1,1,NA
252241,2011,Combined,1,1,1,NA
252243,2024,China_Birdwatch,1,1,1,60
252243,2024,Combined,1,1,1,60
252248,2023,China_Birdwatch,1,1,1,60
252248,2023,Combined,1,1,1,60
252248,2024,China_Birdwatch,2,1,2,60
252248,2024,Combined,2,1,2,60
252249,2018,eBird_GBIF,2,2,2,NA
252249,2018,Combined,2,2,2,NA
252249,2020,eBird_GBIF,1,1,1,NA
252249,2020,Combined,1,1,1,NA
252249,2023,China_Birdwatch,7,6,7,75.59322033898306
252249,2023,eBird_GBIF,3,1,3,NA
252249,2023,Combined,10,7,8,75.59322033898306
252249,2024,China_Birdwatch,19,16,17,176.6015625
252249,2024,Combined,19,16,17,176.6015625
252250,2018,eBird_GBIF,1,1,1,NA
252250,2018,Combined,1,1,1,NA
252250,2021,eBird_GBIF,1,1,1,NA
252250,2021,Combined,1,1,1,NA
252250,2022,China_Birdwatch,1,1,1,1500
252250,2022,Combined,1,1,1,1500
252250,2023,China_Birdwatch,4,3,4,76.21621621621621
252250,2023,eBird_GBIF,3,3,2,NA
252250,2023,Combined,7,6,6,76.21621621621621
252250,2024,China_Birdwatch,22,8,19,447.17708333333337
252250,2024,Combined,22,8,19,447.17708333333337
252251,2018,eBird_GBIF,2,2,1,NA
252251,2018,Combined,2,2,1,NA
252253,2014,eBird_GBIF,2,2,1,NA
252253,2014,Combined,2,2,1,NA
252253,2016,eBird_GBIF,1,1,1,NA
252253,2016,Combined,1,1,1,NA
252253,2018,eBird_GBIF,3,3,2,NA
252253,2018,Combined,3,3,2,NA
252253,2024,China_Birdwatch,1,1,1,60
252253,2024,Combined,1,1,1,60
252256,2002,eBird_GBIF,2,1,2,NA
252256,2002,Combined,2,1,2,NA
252256,2004,eBird_GBIF,1,1,1,NA
252256,2004,Combined,1,1,1,NA
252256,2005,eBird_GBIF,4,2,4,NA
252256,2005,Combined,4,2,4,NA
252256,2006,eBird_GBIF,1,1,1,NA
252256,2006,Combined,1,1,1,NA
252256,2007,eBird_GBIF,2,1,2,NA
252256,2007,Combined,2,1,2,NA
252256,2008,eBird_GBIF,3,2,3,NA
252256,2008,Combined,3,2,3,NA
252256,2009,eBird_GBIF,4,2,4,NA
252256,2009,Combined,4,2,4,NA
252256,2010,eBird_GBIF,5,3,5,NA
252256,2010,Combined,5,3,5,NA
252256,2011,eBird_GBIF,3,3,3,NA
252256,2011,Combined,3,3,3,NA
252256,2012,eBird_GBIF,8,5,8,NA
252256,2012,Combined,8,5,8,NA
252256,2013,China_Birdwatch,2,1,2,1616.1290322580646
252256,2013,eBird_GBIF,5,5,5,NA
252256,2013,Combined,7,6,7,1616.1290322580646
252256,2014,eBird_GBIF,8,5,8,NA
252256,2014,Combined,8,5,8,NA
252256,2015,eBird_GBIF,15,6,14,NA
252256,2015,Combined,15,6,14,NA
252256,2016,eBird_GBIF,24,16,15,NA
252256,2016,Combined,24,16,15,NA
252256,2017,China_Birdwatch,1,1,1,720
252256,2017,eBird_GBIF,12,10,11,NA
252256,2017,Combined,13,11,11,720
252256,2018,China_Birdwatch,3,3,3,353.6842105263158
252256,2018,eBird_GBIF,12,9,11,NA
252256,2018,Combined,15,12,12,353.6842105263158
252256,2019,eBird_GBIF,19,14,15,NA
252256,2019,Combined,19,14,15,NA
252256,2020,eBird_GBIF,1,1,1,NA
252256,2020,Combined,1,1,1,NA
252256,2021,China_Birdwatch,2,2,2,103.11111111111111
252256,2021,eBird_GBIF,12,9,10,NA
252256,2021,Combined,14,11,12,103.11111111111111
252256,2022,China_Birdwatch,5,3,5,614.1969696969695
252256,2022,eBird_GBIF,6,4,4,NA
252256,2022,Combined,11,7,8,614.1969696969695
252256,2023,China_Birdwatch,14,14,9,1849.814189189189
252256,2023,eBird_GBIF,14,12,11,NA
252256,2023,Combined,28,26,19,1849.814189189189
252256,2024,China_Birdwatch,18,17,14,185.65483870967742
252256,2024,Combined,18,17,14,185.65483870967742
252257,2008,eBird_GBIF,1,1,1,NA
252257,2008,Combined,1,1,1,NA
252257,2012,eBird_GBIF,2,2,2,NA
252257,2012,Combined,2,2,2,NA
252257,2013,eBird_GBIF,2,2,1,NA
252257,2013,Combined,2,2,1,NA
252257,2014,eBird_GBIF,4,3,3,NA
252257,2014,Combined,4,3,3,NA
252257,2015,eBird_GBIF,1,1,1,NA
252257,2015,Combined,1,1,1,NA
252257,2016,eBird_GBIF,7,6,6,NA
252257,2016,Combined,7,6,6,NA
252257,2017,eBird_GBIF,10,8,9,NA
252257,2017,Combined,10,8,9,NA
252257,2018,eBird_GBIF,22,20,11,NA
252257,2018,Combined,22,20,11,NA
252257,2019,eBird_GBIF,20,18,12,NA
252257,2019,Combined,20,18,12,NA
252257,2020,China_Birdwatch,3,3,2,145.625
252257,2020,eBird_GBIF,4,4,4,NA
252257,2020,Combined,7,7,6,145.625
252257,2021,China_Birdwatch,11,10,10,590.1111111111111
252257,2021,eBird_GBIF,8,8,8,NA
252257,2021,Combined,19,18,16,590.1111111111111
252257,2022,China_Birdwatch,5,5,3,16680.88043478261
252257,2022,eBird_GBIF,13,9,5,NA
252257,2022,Combined,18,14,7,16680.88043478261
252257,2023,China_Birdwatch,45,43,32,150.61071932299018
252257,2023,eBird_GBIF,32,26,23,NA
252257,2023,Combined,77,69,44,150.61071932299018
252257,2024,China_Birdwatch,111,95,65,188.289066971952
252257,2024,Combined,111,95,65,188.289066971952
252258,2023,China_Birdwatch,1,1,1,200
252258,2023,Combined,1,1,1,200
252259,2012,eBird_GBIF,1,1,1,NA
252259,2012,Combined,1,1,1,NA
252259,2015,eBird_GBIF,2,1,2,NA
252259,2015,Combined,2,1,2,NA
252259,2017,eBird_GBIF,1,1,1,NA
252259,2017,Combined,1,1,1,NA
252259,2018,eBird_GBIF,1,1,1,NA
252259,2018,Combined,1,1,1,NA
252259,2020,eBird_GBIF,1,1,1,NA
252259,2020,Combined,1,1,1,NA
252259,2023,eBird_GBIF,2,2,2,NA
252259,2023,Combined,2,2,2,NA
252259,2024,China_Birdwatch,7,6,7,73.47826086956522
252259,2024,Combined,7,6,7,73.47826086956522
252260,2011,eBird_GBIF,1,1,1,NA
252260,2011,Combined,1,1,1,NA
252260,2012,eBird_GBIF,1,1,1,NA
252260,2012,Combined,1,1,1,NA
252260,2013,eBird_GBIF,9,2,9,NA
252260,2013,Combined,9,2,9,NA
252260,2014,eBird_GBIF,1,1,1,NA
252260,2014,Combined,1,1,1,NA
252260,2015,China_Birdwatch,5,2,4,9.882352941176476
252260,2015,eBird_GBIF,5,3,4,NA
252260,2015,Combined,10,5,6,9.882352941176476
252260,2016,eBird_GBIF,1,1,1,NA
252260,2016,Combined,1,1,1,NA
252260,2018,eBird_GBIF,11,8,11,NA
252260,2018,Combined,11,8,11,NA
252260,2019,eBird_GBIF,5,4,3,NA
252260,2019,Combined,5,4,3,NA
252260,2020,China_Birdwatch,1,1,1,540
252260,2020,eBird_GBIF,1,1,1,NA
252260,2020,Combined,2,2,2,540
252260,2021,China_Birdwatch,2,2,2,256.5
252260,2021,eBird_GBIF,3,3,2,NA
252260,2021,Combined,5,5,4,256.5
252260,2022,eBird_GBIF,1,1,1,NA
252260,2022,Combined,1,1,1,NA
252260,2023,China_Birdwatch,1,1,1,5
252260,2023,eBird_GBIF,5,2,5,NA
252260,2023,Combined,6,3,5,5
252260,2024,China_Birdwatch,9,7,8,472.38356164383566
252260,2024,Combined,9,7,8,472.38356164383566
252261,2019,eBird_GBIF,1,1,1,NA
252261,2019,Combined,1,1,1,NA
252261,2021,eBird_GBIF,2,1,2,NA
252261,2021,Combined,2,1,2,NA
252261,2024,China_Birdwatch,13,2,12,60
252261,2024,Combined,13,2,12,60
252262,2021,eBird_GBIF,2,1,2,NA
252262,2021,Combined,2,1,2,NA
252262,2024,China_Birdwatch,4,3,2,191.25
252262,2024,Combined,4,3,2,191.25
252263,2024,China_Birdwatch,8,4,7,68
252263,2024,Combined,8,4,7,68
252264,2021,eBird_GBIF,1,1,1,NA
252264,2021,Combined,1,1,1,NA
252264,2024,China_Birdwatch,3,3,2,60
252264,2024,Combined,3,3,2,60
252266,2023,eBird_GBIF,1,1,1,NA
252266,2023,Combined,1,1,1,NA
252267,2021,eBird_GBIF,1,1,1,NA
252267,2021,Combined,1,1,1,NA
252267,2022,eBird_GBIF,1,1,1,NA
252267,2022,Combined,1,1,1,NA
252267,2023,eBird_GBIF,3,1,3,NA
252267,2023,Combined,3,1,3,NA
252269,2024,China_Birdwatch,1,1,1,60
252269,2024,Combined,1,1,1,60
252270,2024,China_Birdwatch,1,1,1,14712
252270,2024,Combined,1,1,1,14712
252272,2019,eBird_GBIF,1,1,1,NA
252272,2019,Combined,1,1,1,NA
252272,2020,eBird_GBIF,1,1,1,NA
252272,2020,Combined,1,1,1,NA
252272,2024,China_Birdwatch,6,1,6,70.55555555555556
252272,2024,Combined,6,1,6,70.55555555555556
252273,2022,eBird_GBIF,1,1,1,NA
252273,2022,Combined,1,1,1,NA
252273,2023,China_Birdwatch,1,1,1,60
252273,2023,Combined,1,1,1,60
252274,2022,eBird_GBIF,1,1,1,NA
252274,2022,Combined,1,1,1,NA
252274,2024,China_Birdwatch,2,2,2,65.83333333333333
252274,2024,Combined,2,2,2,65.83333333333333
252275,2023,China_Birdwatch,1,1,1,60
252275,2023,Combined,1,1,1,60
252276,2016,eBird_GBIF,1,1,1,NA
252276,2016,Combined,1,1,1,NA
252277,2023,eBird_GBIF,1,1,1,NA
252277,2023,Combined,1,1,1,NA
252278,2024,China_Birdwatch,9,1,9,70.9172932330827
252278,2024,Combined,9,1,9,70.9172932330827
252279,2009,eBird_GBIF,2,1,2,NA
252279,2009,Combined,2,1,2,NA
252279,2010,eBird_GBIF,1,1,1,NA
252279,2010,Combined,1,1,1,NA
252279,2024,China_Birdwatch,1,1,1,60
252279,2024,Combined,1,1,1,60
252280,2009,eBird_GBIF,1,1,1,NA
252280,2009,Combined,1,1,1,NA
252280,2010,eBird_GBIF,9,1,9,NA
252280,2010,Combined,9,1,9,NA
252280,2011,eBird_GBIF,1,1,1,NA
252280,2011,Combined,1,1,1,NA
252280,2023,China_Birdwatch,25,2,25,86.23824451410658
252280,2023,eBird_GBIF,1,1,1,NA
252280,2023,Combined,26,3,25,86.23824451410658
252280,2024,China_Birdwatch,34,1,34,102.53275109170303
252280,2024,Combined,34,1,34,102.53275109170303
252281,2009,eBird_GBIF,7,1,7,NA
252281,2009,Combined,7,1,7,NA
252281,2010,eBird_GBIF,4,1,4,NA
252281,2010,Combined,4,1,4,NA
252281,2017,eBird_GBIF,1,1,1,NA
252281,2017,Combined,1,1,1,NA
252281,2023,China_Birdwatch,2,2,2,534.7826086956521
252281,2023,eBird_GBIF,1,1,1,NA
252281,2023,Combined,3,3,2,534.7826086956521
252281,2024,China_Birdwatch,10,7,9,91.03448275862068
252281,2024,Combined,10,7,9,91.03448275862068
252282,2023,eBird_GBIF,1,1,1,NA
252282,2023,Combined,1,1,1,NA
252282,2024,China_Birdwatch,1,1,1,180
252282,2024,Combined,1,1,1,180
252283,2010,eBird_GBIF,1,1,1,NA
252283,2010,Combined,1,1,1,NA
252283,2017,eBird_GBIF,1,1,1,NA
252283,2017,Combined,1,1,1,NA
252283,2020,eBird_GBIF,1,1,1,NA
252283,2020,Combined,1,1,1,NA
252283,2021,China_Birdwatch,1,1,1,17
252283,2021,eBird_GBIF,3,1,3,NA
252283,2021,Combined,4,2,4,17
252283,2023,eBird_GBIF,4,1,4,NA
252283,2023,Combined,4,1,4,NA
252283,2024,China_Birdwatch,4,1,4,259.75
252283,2024,Combined,4,1,4,259.75
252284,2021,eBird_GBIF,2,1,2,NA
252284,2021,Combined,2,1,2,NA
252284,2024,China_Birdwatch,4,2,4,80.33898305084746
252284,2024,Combined,4,2,4,80.33898305084746
252285,2020,eBird_GBIF,1,1,1,NA
252285,2020,Combined,1,1,1,NA
252285,2024,China_Birdwatch,2,1,2,36.333333333333336
252285,2024,Combined,2,1,2,36.333333333333336
252286,2024,China_Birdwatch,1,1,1,360
252286,2024,Combined,1,1,1,360
252287,2024,China_Birdwatch,1,1,1,1071
252287,2024,Combined,1,1,1,1071
252289,2024,China_Birdwatch,6,3,6,65.81538461538462
252289,2024,Combined,6,3,6,65.81538461538462
252291,2021,eBird_GBIF,1,1,1,NA
252291,2021,Combined,1,1,1,NA
252292,2015,China_Birdwatch,1,1,1,0
252292,2015,eBird_GBIF,3,1,3,NA
252292,2015,Combined,4,2,4,0
252292,2023,eBird_GBIF,2,2,2,NA
252292,2023,Combined,2,2,2,NA
252292,2024,China_Birdwatch,8,4,8,51.515151515151516
252292,2024,Combined,8,4,8,51.515151515151516
252294,2023,China_Birdwatch,1,1,1,180
252294,2023,eBird_GBIF,2,1,2,NA
252294,2023,Combined,3,2,2,180
252294,2024,China_Birdwatch,2,1,2,240
252294,2024,Combined,2,1,2,240
252295,2024,China_Birdwatch,1,1,1,60
252295,2024,Combined,1,1,1,60
252296,2016,eBird_GBIF,1,1,1,NA
252296,2016,Combined,1,1,1,NA
252296,2022,eBird_GBIF,1,1,1,NA
252296,2022,Combined,1,1,1,NA
252296,2024,China_Birdwatch,6,4,5,60
252296,2024,Combined,6,4,5,60
252297,2023,China_Birdwatch,1,1,1,150
252297,2023,eBird_GBIF,2,1,2,NA
252297,2023,Combined,3,2,2,150
252297,2024,China_Birdwatch,1,1,1,60
252297,2024,Combined,1,1,1,60
252299,2021,eBird_GBIF,1,1,1,NA
252299,2021,Combined,1,1,1,NA
252300,2023,China_Birdwatch,1,1,1,141
252300,2023,Combined,1,1,1,141
252301,2021,eBird_GBIF,1,1,1,NA
252301,2021,Combined,1,1,1,NA
252301,2023,eBird_GBIF,5,3,4,NA
252301,2023,Combined,5,3,4,NA
252301,2024,China_Birdwatch,1,1,1,60
252301,2024,Combined,1,1,1,60
252302,2021,eBird_GBIF,1,1,1,NA
252302,2021,Combined,1,1,1,NA
252302,2022,eBird_GBIF,1,1,1,NA
252302,2022,Combined,1,1,1,NA
252302,2023,China_Birdwatch,10,1,10,92.77777777777777
252302,2023,eBird_GBIF,12,3,11,NA
252302,2023,Combined,22,4,13,92.77777777777777
252302,2024,China_Birdwatch,5,3,5,56.60919540229886
252302,2024,Combined,5,3,5,56.60919540229886
252603,2004,eBird_GBIF,1,1,1,NA
252603,2004,Combined,1,1,1,NA
252603,2023,eBird_GBIF,1,1,1,NA
252603,2023,Combined,1,1,1,NA
252604,2023,China_Birdwatch,1,1,1,60
252604,2023,Combined,1,1,1,60
252607,2024,China_Birdwatch,1,1,1,60
252607,2024,Combined,1,1,1,60
252614,2023,China_Birdwatch,2,2,2,59.333333333333336
252614,2023,Combined,2,2,2,59.333333333333336
252614,2024,China_Birdwatch,1,1,1,60
252614,2024,Combined,1,1,1,60
252615,2023,eBird_GBIF,1,1,1,NA
252615,2023,Combined,1,1,1,NA
252620,2021,China_Birdwatch,1,1,1,90
252620,2021,eBird_GBIF,10,7,6,NA
252620,2021,Combined,11,8,7,90
252620,2023,China_Birdwatch,1,1,1,60
252620,2023,eBird_GBIF,2,2,1,NA
252620,2023,Combined,3,3,2,60
252620,2024,China_Birdwatch,6,5,5,551.2680412371134
252620,2024,Combined,6,5,5,551.2680412371134
252621,2021,China_Birdwatch,1,1,1,103
252621,2021,Combined,1,1,1,103
252621,2023,China_Birdwatch,3,3,3,220
252621,2023,Combined,3,3,3,220
252621,2024,China_Birdwatch,12,9,9,81
252621,2024,Combined,12,9,9,81
252638,2013,eBird_GBIF,2,2,1,NA
252638,2013,Combined,2,2,1,NA
252638,2018,eBird_GBIF,1,1,1,NA
252638,2018,Combined,1,1,1,NA
252638,2024,China_Birdwatch,1,1,1,30
252638,2024,Combined,1,1,1,30
252639,2009,eBird_GBIF,1,1,1,NA
252639,2009,Combined,1,1,1,NA
252639,2010,China_Birdwatch,1,1,1,45
252639,2010,Combined,1,1,1,45
252639,2011,eBird_GBIF,1,1,1,NA
252639,2011,Combined,1,1,1,NA
252639,2013,China_Birdwatch,1,1,1,0
252639,2013,eBird_GBIF,2,2,1,NA
252639,2013,Combined,3,3,2,0
252639,2014,eBird_GBIF,1,1,1,NA
252639,2014,Combined,1,1,1,NA
252639,2015,eBird_GBIF,1,1,1,NA
252639,2015,Combined,1,1,1,NA
252639,2016,China_Birdwatch,1,1,1,120
252639,2016,eBird_GBIF,1,1,1,NA
252639,2016,Combined,2,2,2,120
252639,2017,eBird_GBIF,3,3,2,NA
252639,2017,Combined,3,3,2,NA
252639,2018,China_Birdwatch,1,1,1,180
252639,2018,Combined,1,1,1,180
252639,2019,China_Birdwatch,1,1,1,1843463
252639,2019,Combined,1,1,1,1843463
252639,2020,China_Birdwatch,2,2,2,277.5652173913044
252639,2020,eBird_GBIF,8,8,1,NA
252639,2020,Combined,10,10,3,277.5652173913044
252639,2021,China_Birdwatch,4,4,4,269.25
252639,2021,eBird_GBIF,1,1,1,NA
252639,2021,Combined,5,5,5,269.25
252639,2022,China_Birdwatch,1,1,1,120
252639,2022,Combined,1,1,1,120
252639,2023,China_Birdwatch,9,9,7,266.07964601769913
252639,2023,eBird_GBIF,2,2,2,NA
252639,2023,Combined,11,11,9,266.07964601769913
252639,2024,China_Birdwatch,8,7,8,227.07692307692307
252639,2024,Combined,8,7,8,227.07692307692307
252652,2015,eBird_GBIF,1,1,1,NA
252652,2015,Combined,1,1,1,NA
252652,2023,China_Birdwatch,1,1,1,240
252652,2023,Combined,1,1,1,240
252652,2024,China_Birdwatch,2,2,2,330.2857142857143
252652,2024,Combined,2,2,2,330.2857142857143
252658,2021,China_Birdwatch,1,1,1,62
252658,2021,Combined,1,1,1,62
252679,2012,China_Birdwatch,1,1,1,0
252679,2012,Combined,1,1,1,0
252679,2015,China_Birdwatch,2,1,2,1477207
252679,2015,Combined,2,1,2,1477207
252679,2016,China_Birdwatch,2,1,2,282.85714285714283
252679,2016,Combined,2,1,2,282.85714285714283
252679,2017,eBird_GBIF,1,1,1,NA
252679,2017,Combined,1,1,1,NA
252679,2019,eBird_GBIF,1,1,1,NA
252679,2019,Combined,1,1,1,NA
252679,2021,eBird_GBIF,2,2,1,NA
252679,2021,Combined,2,2,1,NA
252679,2024,China_Birdwatch,7,7,2,72.83333333333333
252679,2024,Combined,7,7,2,72.83333333333333
252688,2024,China_Birdwatch,3,3,3,217.07865168539325
252688,2024,Combined,3,3,3,217.07865168539325
252689,2021,eBird_GBIF,2,2,1,NA
252689,2021,Combined,2,2,1,NA
252689,2023,China_Birdwatch,1,1,1,60
252689,2023,Combined,1,1,1,60
252689,2024,China_Birdwatch,3,3,3,535.8064516129032
252689,2024,Combined,3,3,3,535.8064516129032
252690,2020,eBird_GBIF,6,3,2,NA
252690,2020,Combined,6,3,2,NA
252690,2021,China_Birdwatch,2,2,2,10299.310344827587
252690,2021,eBird_GBIF,27,15,16,NA
252690,2021,Combined,29,17,18,10299.310344827587
252690,2022,eBird_GBIF,6,3,2,NA
252690,2022,Combined,6,3,2,NA
252690,2023,China_Birdwatch,34,24,18,1123.8304347826088
252690,2023,eBird_GBIF,13,7,10,NA
252690,2023,Combined,47,31,22,1123.8304347826088
252690,2024,China_Birdwatch,135,83,61,467.47035001446284
252690,2024,Combined,135,83,61,467.47035001446284
252729,2023,China_Birdwatch,3,3,3,60
252729,2023,Combined,3,3,3,60
252729,2024,China_Birdwatch,5,3,4,122.36363636363636
252729,2024,Combined,5,3,4,122.36363636363636
252743,2024,China_Birdwatch,1,1,1,392
252743,2024,Combined,1,1,1,392
252744,2015,eBird_GBIF,1,1,1,NA
252744,2015,Combined,1,1,1,NA
252744,2022,eBird_GBIF,1,1,1,NA
252744,2022,Combined,1,1,1,NA
252744,2024,China_Birdwatch,5,2,4,239.35652173913041
252744,2024,Combined,5,2,4,239.35652173913041
252745,2012,eBird_GBIF,1,1,1,NA
252745,2012,Combined,1,1,1,NA
252745,2015,eBird_GBIF,1,1,1,NA
252745,2015,Combined,1,1,1,NA
252745,2019,eBird_GBIF,2,1,2,NA
252745,2019,Combined,2,1,2,NA
252770,2016,eBird_GBIF,1,1,1,NA
252770,2016,Combined,1,1,1,NA
252770,2023,eBird_GBIF,1,1,1,NA
252770,2023,Combined,1,1,1,NA
252776,2014,eBird_GBIF,2,2,1,NA
252776,2014,Combined,2,2,1,NA
252777,2023,eBird_GBIF,6,2,3,NA
252777,2023,Combined,6,2,3,NA
252777,2024,China_Birdwatch,1,1,1,60
252777,2024,Combined,1,1,1,60
252778,2024,China_Birdwatch,3,2,2,306.0674157303371
252778,2024,Combined,3,2,2,306.0674157303371
252780,2018,eBird_GBIF,1,1,1,NA
252780,2018,Combined,1,1,1,NA
252780,2024,China_Birdwatch,1,1,1,60
252780,2024,Combined,1,1,1,60
252787,2023,China_Birdwatch,1,1,1,60
252787,2023,Combined,1,1,1,60
252788,2023,China_Birdwatch,1,1,1,213
252788,2023,Combined,1,1,1,213
252788,2024,China_Birdwatch,1,1,1,60
252788,2024,Combined,1,1,1,60
252795,2022,China_Birdwatch,2,2,1,263.3333333333333
252795,2022,Combined,2,2,1,263.3333333333333
252795,2023,China_Birdwatch,2,2,2,321
252795,2023,Combined,2,2,2,321
252795,2024,China_Birdwatch,3,3,1,38710
252795,2024,Combined,3,3,1,38710
252796,2017,eBird_GBIF,1,1,1,NA
252796,2017,Combined,1,1,1,NA
252796,2024,China_Birdwatch,1,1,1,120
252796,2024,Combined,1,1,1,120
252797,2023,China_Birdwatch,2,1,2,60
252797,2023,Combined,2,1,2,60
252797,2024,China_Birdwatch,4,1,4,122.5
252797,2024,Combined,4,1,4,122.5
252799,2023,China_Birdwatch,1,1,1,60
252799,2023,Combined,1,1,1,60
252807,2024,China_Birdwatch,5,4,3,142.8095238095238
252807,2024,Combined,5,4,3,142.8095238095238
252812,2024,China_Birdwatch,1,1,1,60
252812,2024,Combined,1,1,1,60
252813,2022,China_Birdwatch,5,2,5,70.43478260869566
252813,2022,eBird_GBIF,1,1,1,NA
252813,2022,Combined,6,3,6,70.43478260869566
252813,2023,China_Birdwatch,2,1,2,60
252813,2023,Combined,2,1,2,60
252813,2024,China_Birdwatch,2,1,2,60
252813,2024,Combined,2,1,2,60
252815,2022,eBird_GBIF,1,1,1,NA
252815,2022,Combined,1,1,1,NA
252815,2023,China_Birdwatch,1,1,1,400
252815,2023,Combined,1,1,1,400
252815,2024,China_Birdwatch,5,3,5,669.3387096774193
252815,2024,Combined,5,3,5,669.3387096774193
252821,2024,China_Birdwatch,1,1,1,60
252821,2024,Combined,1,1,1,60
252822,2024,China_Birdwatch,1,1,1,60
252822,2024,Combined,1,1,1,60
252823,2023,eBird_GBIF,1,1,1,NA
252823,2023,Combined,1,1,1,NA
252827,2024,China_Birdwatch,2,1,2,1287.0731707317073
252827,2024,Combined,2,1,2,1287.0731707317073
252828,2024,China_Birdwatch,2,1,2,653.7142857142857
252828,2024,Combined,2,1,2,653.7142857142857
252830,2024,China_Birdwatch,1,1,1,178
252830,2024,Combined,1,1,1,178
252846,2024,China_Birdwatch,3,1,3,108.15384615384613
252846,2024,Combined,3,1,3,108.15384615384613
252847,2024,China_Birdwatch,1,1,1,60
252847,2024,Combined,1,1,1,60
252857,2024,China_Birdwatch,13,5,6,60
252857,2024,Combined,13,5,6,60
252858,2024,China_Birdwatch,3,3,3,111
252858,2024,Combined,3,3,3,111
252861,2024,China_Birdwatch,4,3,3,64.11764705882354
252861,2024,Combined,4,3,3,64.11764705882354
252862,2024,China_Birdwatch,40,8,18,66.52878787878788
252862,2024,Combined,40,8,18,66.52878787878788
252863,2024,China_Birdwatch,12,3,5,60
252863,2024,Combined,12,3,5,60
252867,2024,China_Birdwatch,14,4,5,60
252867,2024,Combined,14,4,5,60
252868,2024,China_Birdwatch,2,2,1,60
252868,2024,Combined,2,2,1,60
252869,2024,China_Birdwatch,4,1,4,352.28
252869,2024,Combined,4,1,4,352.28
252874,2024,China_Birdwatch,5,4,4,60
252874,2024,Combined,5,4,4,60
252876,2024,China_Birdwatch,1,1,1,60
252876,2024,Combined,1,1,1,60
252883,2021,China_Birdwatch,1,1,1,284
252883,2021,Combined,1,1,1,284
252883,2023,China_Birdwatch,2,2,2,55.5
252883,2023,Combined,2,2,2,55.5
252884,2024,China_Birdwatch,1,1,1,60
252884,2024,Combined,1,1,1,60
252885,2022,China_Birdwatch,1,1,1,60
252885,2022,Combined,1,1,1,60
252886,2023,China_Birdwatch,4,4,1,222.8181818181818
252886,2023,Combined,4,4,1,222.8181818181818
252888,2004,China_Birdwatch,1,1,1,480
252888,2004,Combined,1,1,1,480
252889,2022,eBird_GBIF,1,1,1,NA
252889,2022,Combined,1,1,1,NA
252889,2023,China_Birdwatch,1,1,1,72
252889,2023,Combined,1,1,1,72
252889,2024,China_Birdwatch,3,3,3,162.2448979591837
252889,2024,Combined,3,3,3,162.2448979591837
252891,2009,eBird_GBIF,1,1,1,NA
252891,2009,Combined,1,1,1,NA
252891,2010,eBird_GBIF,4,1,4,NA
252891,2010,Combined,4,1,4,NA
252897,2023,China_Birdwatch,1,1,1,80
252897,2023,Combined,1,1,1,80
252897,2024,China_Birdwatch,1,1,1,60
252897,2024,Combined,1,1,1,60
252899,2024,China_Birdwatch,1,1,1,60
252899,2024,Combined,1,1,1,60
252900,2024,China_Birdwatch,1,1,1,60
252900,2024,Combined,1,1,1,60
252907,2009,eBird_GBIF,2,2,1,NA
252907,2009,Combined,2,2,1,NA
252915,2019,eBird_GBIF,1,1,1,NA
252915,2019,Combined,1,1,1,NA
252915,2024,China_Birdwatch,1,1,1,1020
252915,2024,Combined,1,1,1,1020
252916,2022,China_Birdwatch,1,1,1,96.92307692307692
252916,2022,Combined,1,1,1,96.92307692307692
252916,2023,China_Birdwatch,8,7,7,268.88888888888897
252916,2023,eBird_GBIF,6,6,3,NA
252916,2023,Combined,14,13,8,268.88888888888897
252916,2024,China_Birdwatch,42,40,10,148.34802259887005
252916,2024,Combined,42,40,10,148.34802259887005
252917,2013,eBird_GBIF,1,1,1,NA
252917,2013,Combined,1,1,1,NA
252917,2023,China_Birdwatch,1,1,1,120
252917,2023,eBird_GBIF,2,2,1,NA
252917,2023,Combined,3,3,2,120
252917,2024,China_Birdwatch,4,4,3,92.66956521739131
252917,2024,Combined,4,4,3,92.66956521739131
252918,2024,China_Birdwatch,1,1,1,60
252918,2024,Combined,1,1,1,60
252920,2018,eBird_GBIF,3,2,3,NA
252920,2018,Combined,3,2,3,NA
252920,2019,eBird_GBIF,3,3,1,NA
252920,2019,Combined,3,3,1,NA
252920,2023,China_Birdwatch,1,1,1,60
252920,2023,Combined,1,1,1,60
252920,2024,China_Birdwatch,7,5,6,95.67567567567568
252920,2024,Combined,7,5,6,95.67567567567568
252921,2000,eBird_GBIF,2,1,2,NA
252921,2000,Combined,2,1,2,NA
252921,2008,eBird_GBIF,2,2,1,NA
252921,2008,Combined,2,2,1,NA
252921,2011,eBird_GBIF,1,1,1,NA
252921,2011,Combined,1,1,1,NA
252921,2013,eBird_GBIF,2,2,1,NA
252921,2013,Combined,2,2,1,NA
252921,2014,eBird_GBIF,2,2,2,NA
252921,2014,Combined,2,2,2,NA
252921,2015,eBird_GBIF,5,3,5,NA
252921,2015,Combined,5,3,5,NA
252921,2016,eBird_GBIF,1,1,1,NA
252921,2016,Combined,1,1,1,NA
252921,2017,eBird_GBIF,4,4,4,NA
252921,2017,Combined,4,4,4,NA
252921,2018,eBird_GBIF,22,20,7,NA
252921,2018,Combined,22,20,7,NA
