grid_cell,slope_per_period,mean_local_sorensen
3150,-0.0018812096211750285,0.019118848565530564
3151,-0.002030006760667627,0.02001610630110385
3198,-0.0035648540530394597,0.0457484874864339
3199,-0.0027391256597871726,0.037166184182444675
3200,-0.002100835641929655,0.031348829227218614
3201,-0.0019265913016361612,0.030541056197801408
3202,-0.002248567092419424,0.03335161272084821
3203,-0.0026272247795269326,0.035948701954285
3204,-0.0027044456100256756,0.03499483038087098
3205,-0.0026281210992261635,0.03116828511181214
3206,-0.0026342243388256916,0.028660153383505853
3207,-0.002156631154589848,0.024085910490521167
3208,-0.001859764860081976,0.021822197771210784
3209,-0.0017726993817795606,0.021041314048859765
3210,-0.0016685780681733435,0.01998661406865595
3211,-0.0015530610114861073,0.0189231939882791
3212,-0.0014306665773918092,0.01778903618507121
3213,-0.0012819647581240423,0.017249113589839927
3214,-0.001340913508461911,0.01772712482339069
3215,-0.0014069383124835316,0.018287640551886232
3216,-0.0015788979155290637,0.019515379095963854
3217,-0.001595477157019921,0.01947971612442672
3218,-0.0018029761931307431,0.020443285341248948
3221,-0.001740007425293687,0.01847014702008051
3222,-0.0018620441355415764,0.019372050651460644
3270,-0.0032801587969986308,0.046057732833853234
3271,-0.0028718340903793106,0.04057747633611421
3272,-0.0025135873176742782,0.036073241831406755
3273,-0.0021756986127163314,0.03355043405619519
3275,-0.0026438812210384235,0.03787066565693932
3278,-0.002639005249572827,0.0298705220066658
3279,-0.002322632502460585,0.026857058601226846
3280,-0.0019197554152027671,0.022592836396055842
3281,-0.0015429159308139612,0.019490408239387948
3282,-0.0014830884147191688,0.01867321188999938
3283,-0.0013082251654708676,0.017734771959401176
3284,-0.0011654275607058625,0.017849620171538492
3285,-0.0014328026878408767,0.01948389697256898
3286,-0.0014427386933664392,0.019627731125416888
3287,-0.0013679108651208686,0.019653374516819616
3293,-0.0019180107681592822,0.021553509358668187
3294,-0.0020333589377368563,0.02243652083824694
3295,-0.002340770877113446,0.024827545049393496
3343,-0.0031838514907653846,0.0453577589566055
3344,-0.002948972083239466,0.04207774969076254
3345,-0.0032475377024344756,0.04454080087433358
3351,-0.002221369296111778,0.027398340170266183
3352,-0.0018598781052338001,0.023305085536364668
3353,-0.0015423347579347772,0.020466129810564792
3354,-0.001160311122481251,0.01845693941598007
3355,-0.0010406176028701507,0.018060501475605083
3356,-0.0011182085200259952,0.01895931525840853
3357,-0.0012963905846211678,0.020117743946813607
3426,-7.922499948403511e-4,0.0175753832637844
3427,-8.546732081742163e-4,0.01827334352092145
3497,-8.780506388793918e-4,0.020018503976011286
3498,-8.390142381721512e-4,0.018935613862945604
3499,-8.740575697975268e-4,0.019556149899640253
3568,-0.001126264722047341,0.025106173539059716
3569,-8.316512094512795e-4,0.023094739623226102
3570,-9.17648974812273e-4,0.021706976488278074
3571,-9.597034847149543e-4,0.021222305258285622
3641,-8.573801662805827e-4,0.02606114322165421
3642,-0.0011021711103937118,0.025167680323244235
