grid_cell,year,source_short,n_events,n_observers,n_dates,mean_duration_min
2695,2023,eBird_GBIF,9,6,9,NA
2695,2023,Combined,15,12,15,1233.4693877551022
2695,2024,China_Birdwatch,38,24,33,240.22091062394597
2695,2024,Combined,38,24,33,240.22091062394597
2696,2019,eBird_GBIF,4,2,4,NA
2696,2019,Combined,4,2,4,NA
2696,2020,eBird_GBIF,2,1,2,NA
2696,2020,Combined,2,1,2,NA
2696,2024,China_Birdwatch,2,1,2,10119.866666666667
2696,2024,Combined,2,1,2,10119.866666666667
2697,2012,eBird_GBIF,1,1,1,NA
2697,2012,Combined,1,1,1,NA
2697,2016,eBird_GBIF,1,1,1,NA
2697,2016,Combined,1,1,1,NA
2697,2018,eBird_GBIF,1,1,1,NA
2697,2018,Combined,1,1,1,NA
2697,2023,China_Birdwatch,3,3,3,106.66666666666667
2697,2023,eBird_GBIF,6,3,6,NA
2697,2023,Combined,9,6,9,106.66666666666667
2697,2024,China_Birdwatch,6,5,6,412
2697,2024,Combined,6,5,6,412
2698,2005,eBird_GBIF,1,1,1,NA
2698,2005,Combined,1,1,1,NA
2698,2014,eBird_GBIF,2,2,1,NA
2698,2014,Combined,2,2,1,NA
2698,2018,eBird_GBIF,3,2,3,NA
2698,2018,Combined,3,2,3,NA
2698,2019,eBird_GBIF,1,1,1,NA
2698,2019,Combined,1,1,1,NA
2698,2022,China_Birdwatch,1,1,1,939
2698,2022,eBird_GBIF,2,1,2,NA
2698,2022,Combined,3,2,3,939
2698,2023,China_Birdwatch,8,4,7,249.0071942446043
2698,2023,eBird_GBIF,10,3,7,NA
2698,2023,Combined,18,7,10,249.0071942446043
2698,2024,China_Birdwatch,8,6,8,687.4545454545454
2698,2024,Combined,8,6,8,687.4545454545454
2699,2003,China_Birdwatch,1,1,1,360
2699,2003,eBird_GBIF,2,1,2,NA
2699,2003,Combined,3,2,3,360
2699,2004,eBird_GBIF,6,2,3,NA
2699,2004,Combined,6,2,3,NA
2699,2005,eBird_GBIF,4,1,4,NA
2699,2005,Combined,4,1,4,NA
2699,2006,eBird_GBIF,4,1,4,NA
2699,2006,Combined,4,1,4,NA
2699,2011,eBird_GBIF,8,2,4,NA
2699,2011,Combined,8,2,4,NA
2699,2012,eBird_GBIF,1,1,1,NA
2699,2012,Combined,1,1,1,NA
2699,2013,eBird_GBIF,9,6,7,NA
2699,2013,Combined,9,6,7,NA
2699,2014,eBird_GBIF,16,7,10,NA
2699,2014,Combined,16,7,10,NA
2699,2015,eBird_GBIF,3,1,3,NA
2699,2015,Combined,3,1,3,NA
2699,2016,eBird_GBIF,1,1,1,NA
2699,2016,Combined,1,1,1,NA
2699,2017,eBird_GBIF,1,1,1,NA
2699,2017,Combined,1,1,1,NA
2699,2018,China_Birdwatch,1,1,1,360
2699,2018,eBird_GBIF,12,3,4,NA
2699,2018,Combined,13,4,5,360
2699,2019,eBird_GBIF,7,2,7,NA
2699,2019,Combined,7,2,7,NA
2699,2020,China_Birdwatch,5,5,5,1288.3333333333333
2699,2020,eBird_GBIF,20,11,11,NA
2699,2020,Combined,25,16,13,1288.3333333333333
2699,2021,China_Birdwatch,5,4,5,851.0697674418604
2699,2021,eBird_GBIF,10,6,10,NA
2699,2021,Combined,15,10,15,851.0697674418604
2699,2022,China_Birdwatch,11,6,9,361.44370860927154
2699,2022,eBird_GBIF,13,10,6,NA
2699,2022,Combined,24,16,14,361.44370860927154
2699,2023,China_Birdwatch,32,21,28,440.57701711491444
2699,2023,eBird_GBIF,14,8,11,NA
2699,2023,Combined,46,29,37,440.57701711491444
2699,2024,China_Birdwatch,94,58,57,1244.497313432837
2699,2024,Combined,94,58,57,1244.497313432837
2700,2014,eBird_GBIF,1,1,1,NA
2700,2014,Combined,1,1,1,NA
2700,2015,eBird_GBIF,1,1,1,NA
2700,2015,Combined,1,1,1,NA
2700,2017,eBird_GBIF,2,2,2,NA
2700,2017,Combined,2,2,2,NA
2700,2018,eBird_GBIF,4,3,3,NA
2700,2018,Combined,4,3,3,NA
2700,2020,eBird_GBIF,8,8,3,NA
2700,2020,Combined,8,8,3,NA
2700,2021,China_Birdwatch,11,9,9,413.6302521008403
2700,2021,eBird_GBIF,2,2,1,NA
2700,2021,Combined,13,11,10,413.6302521008403
2700,2022,China_Birdwatch,4,3,4,384.2957746478873
2700,2022,Combined,4,3,4,384.2957746478873
2700,2023,China_Birdwatch,25,10,22,198.5128205128206
2700,2023,eBird_GBIF,4,3,3,NA
2700,2023,Combined,29,13,25,198.5128205128206
2700,2024,China_Birdwatch,71,33,60,317.97155858930665
2700,2024,Combined,71,33,60,317.97155858930665
2701,2015,China_Birdwatch,1,1,1,0
2701,2015,eBird_GBIF,1,1,1,NA
2701,2015,Combined,2,2,1,0
2701,2017,eBird_GBIF,1,1,1,NA
2701,2017,Combined,1,1,1,NA
2701,2018,eBird_GBIF,3,2,3,NA
2701,2018,Combined,3,2,3,NA
2701,2019,China_Birdwatch,1,1,1,720
2701,2019,eBird_GBIF,2,2,2,NA
2701,2019,Combined,3,3,3,720
2701,2021,China_Birdwatch,1,1,1,81.5
2701,2021,eBird_GBIF,2,1,2,NA
2701,2021,Combined,3,2,3,81.5
2701,2022,China_Birdwatch,15,2,15,735.1315789473684
2701,2022,Combined,15,2,15,735.1315789473684
2701,2023,China_Birdwatch,25,6,25,156.3859154929577
2701,2023,eBird_GBIF,4,1,4,NA
2701,2023,Combined,29,7,29,156.3859154929577
2701,2024,China_Birdwatch,116,23,93,368.58877814691596
2701,2024,Combined,116,23,93,368.58877814691596
2702,2013,eBird_GBIF,1,1,1,NA
2702,2013,Combined,1,1,1,NA
2702,2014,China_Birdwatch,1,1,1,0
2702,2014,eBird_GBIF,1,1,1,NA
2702,2014,Combined,2,2,1,0
2702,2015,China_Birdwatch,1,1,1,61
2702,2015,eBird_GBIF,1,1,1,NA
2702,2015,Combined,2,2,2,61
2702,2016,eBird_GBIF,3,2,3,NA
2702,2016,Combined,3,2,3,NA
2702,2018,China_Birdwatch,3,3,3,502.7142857142857
2702,2018,eBird_GBIF,3,1,3,NA
2702,2018,Combined,6,4,6,502.7142857142857
2702,2019,China_Birdwatch,2,2,2,250741.7391304348
2702,2019,eBird_GBIF,8,4,5,NA
2702,2019,Combined,10,6,7,250741.7391304348
2702,2020,China_Birdwatch,1,1,1,210
2702,2020,eBird_GBIF,2,2,1,NA
2702,2020,Combined,3,3,1,210
2702,2021,China_Birdwatch,8,7,7,2150.7177419354834
2702,2021,eBird_GBIF,36,16,28,NA
2702,2021,Combined,44,23,34,2150.7177419354834
2702,2022,China_Birdwatch,11,8,10,44763.167701863356
2702,2022,eBird_GBIF,16,13,7,NA
2702,2022,Combined,27,21,16,44763.167701863356
2702,2023,China_Birdwatch,31,20,25,827.148311306902
2702,2023,eBird_GBIF,17,8,15,NA
2702,2023,Combined,48,28,37,827.148311306902
2702,2024,China_Birdwatch,118,68,76,745.4007475083059
2702,2024,Combined,118,68,76,745.4007475083059
2703,2006,eBird_GBIF,2,1,2,NA
2703,2006,Combined,2,1,2,NA
2703,2010,eBird_GBIF,8,1,8,NA
2703,2010,Combined,8,1,8,NA
2703,2016,China_Birdwatch,1,1,1,2040
2703,2016,eBird_GBIF,3,2,3,NA
2703,2016,Combined,4,3,4,2040
2703,2017,China_Birdwatch,1,1,1,2640
2703,2017,eBird_GBIF,3,2,3,NA
2703,2017,Combined,4,3,4,2640
2703,2018,China_Birdwatch,4,2,4,740.6271186440679
2703,2018,eBird_GBIF,7,5,7,NA
2703,2018,Combined,11,7,8,740.6271186440679
2703,2019,China_Birdwatch,3,3,3,485.9016393442623
2703,2019,eBird_GBIF,8,6,6,NA
2703,2019,Combined,11,9,8,485.9016393442623
2703,2020,China_Birdwatch,5,5,5,4032.244565217391
2703,2020,eBird_GBIF,5,3,5,NA
2703,2020,Combined,10,8,10,4032.244565217391
2703,2021,China_Birdwatch,9,6,9,466.8085106382975
2703,2021,eBird_GBIF,5,2,5,NA
2703,2021,Combined,14,8,14,466.8085106382975
2703,2022,China_Birdwatch,22,6,22,515.9870129870131
2703,2022,Combined,22,6,22,515.9870129870131
2703,2023,China_Birdwatch,11,9,10,1179.5257142857142
2703,2023,eBird_GBIF,4,1,4,NA
2703,2023,Combined,15,10,14,1179.5257142857142
2703,2024,China_Birdwatch,106,60,67,367.7528535980144
2703,2024,Combined,106,60,67,367.7528535980144
2704,2015,eBird_GBIF,1,1,1,NA
2704,2015,Combined,1,1,1,NA
2704,2021,China_Birdwatch,3,2,3,115.81395348837209
2704,2021,eBird_GBIF,3,1,3,NA
2704,2021,Combined,6,3,5,115.81395348837209
2704,2022,China_Birdwatch,2,1,2,303.9491525423729
2704,2022,Combined,2,1,2,303.9491525423729
2704,2023,eBird_GBIF,1,1,1,NA
2704,2023,Combined,1,1,1,NA
2704,2024,China_Birdwatch,8,6,8,165.75539568345326
2704,2024,Combined,8,6,8,165.75539568345326
2705,2016,eBird_GBIF,1,1,1,NA
2705,2016,Combined,1,1,1,NA
2705,2020,eBird_GBIF,1,1,1,NA
2705,2020,Combined,1,1,1,NA
2705,2021,China_Birdwatch,1,1,1,10293
2705,2021,Combined,1,1,1,10293
2705,2022,China_Birdwatch,2,2,2,300
2705,2022,eBird_GBIF,1,1,1,NA
2705,2022,Combined,3,3,2,300
2705,2023,China_Birdwatch,7,4,7,66.3
2705,2023,Combined,7,4,7,66.3
2705,2024,China_Birdwatch,34,7,34,95.52658227848102
2705,2024,Combined,34,7,34,95.52658227848102
2706,2010,eBird_GBIF,1,1,1,NA
2706,2010,Combined,1,1,1,NA
2706,2011,eBird_GBIF,3,2,3,NA
2706,2011,Combined,3,2,3,NA
2706,2012,eBird_GBIF,1,1,1,NA
2706,2012,Combined,1,1,1,NA
2706,2014,eBird_GBIF,3,2,3,NA
2706,2014,Combined,3,2,3,NA
2706,2015,eBird_GBIF,1,1,1,NA
2706,2015,Combined,1,1,1,NA
2706,2017,eBird_GBIF,3,2,3,NA
2706,2017,Combined,3,2,3,NA
2706,2018,eBird_GBIF,1,1,1,NA
2706,2018,Combined,1,1,1,NA
2706,2019,China_Birdwatch,1,1,1,60
2706,2019,eBird_GBIF,5,2,5,NA
2706,2019,Combined,6,3,6,60
2706,2020,China_Birdwatch,1,1,1,30
2706,2020,eBird_GBIF,2,2,2,NA
2706,2020,Combined,3,3,3,30
2706,2021,eBird_GBIF,2,2,2,NA
2706,2021,Combined,2,2,2,NA
2706,2022,China_Birdwatch,16,2,16,74.17021276595744
2706,2022,eBird_GBIF,1,1,1,NA
2706,2022,Combined,17,3,17,74.17021276595744
2706,2023,China_Birdwatch,37,6,34,261.7180851063829
2706,2023,eBird_GBIF,2,2,2,NA
2706,2023,Combined,39,8,35,261.7180851063829
2706,2024,China_Birdwatch,102,26,71,87.56731461483079
2706,2024,Combined,102,26,71,87.56731461483079
2707,2010,eBird_GBIF,1,1,1,NA
2707,2010,Combined,1,1,1,NA
2707,2016,China_Birdwatch,1,1,1,180
2707,2016,Combined,1,1,1,180
2707,2019,eBird_GBIF,2,2,2,NA
2707,2019,Combined,2,2,2,NA
2707,2020,eBird_GBIF,1,1,1,NA
2707,2020,Combined,1,1,1,NA
2707,2021,eBird_GBIF,1,1,1,NA
2707,2021,Combined,1,1,1,NA
2707,2023,China_Birdwatch,1,1,1,0
2707,2023,Combined,1,1,1,0
2707,2024,China_Birdwatch,110,14,63,84.10456852791883
2707,2024,Combined,110,14,63,84.10456852791883
2708,2015,eBird_GBIF,1,1,1,NA
2708,2015,Combined,1,1,1,NA
2708,2016,China_Birdwatch,1,1,1,360
2708,2016,Combined,1,1,1,360
2708,2018,eBird_GBIF,1,1,1,NA
2708,2018,Combined,1,1,1,NA
2708,2019,eBird_GBIF,5,2,5,NA
2708,2019,Combined,5,2,5,NA
2708,2021,China_Birdwatch,2,1,2,11130.375
2708,2021,eBird_GBIF,4,3,3,NA
2708,2021,Combined,6,4,5,11130.375
2708,2022,China_Birdwatch,2,1,2,60
2708,2022,eBird_GBIF,2,1,2,NA
2708,2022,Combined,4,2,4,60
2708,2023,China_Birdwatch,23,8,21,106.42608695652176
2708,2023,eBird_GBIF,3,1,3,NA
2708,2023,Combined,26,9,23,106.42608695652176
2708,2024,China_Birdwatch,93,39,58,232.5989071038251
2708,2024,Combined,93,39,58,232.5989071038251
2709,2010,China_Birdwatch,1,1,1,480
2709,2010,Combined,1,1,1,480
2709,2011,eBird_GBIF,1,1,1,NA
2709,2011,Combined,1,1,1,NA
2709,2013,China_Birdwatch,1,1,1,375
2709,2013,Combined,1,1,1,375
2709,2014,China_Birdwatch,1,1,1,240
2709,2014,Combined,1,1,1,240
2709,2015,China_Birdwatch,2,1,2,399.375
2709,2015,Combined,2,1,2,399.375
2709,2016,China_Birdwatch,4,2,4,135.19999999999996
2709,2016,Combined,4,2,4,135.19999999999996
2709,2017,China_Birdwatch,2,1,2,240
2709,2017,eBird_GBIF,2,1,2,NA
2709,2017,Combined,4,2,4,240
2709,2018,China_Birdwatch,2,1,2,1.3636363636363635
2709,2018,eBird_GBIF,2,2,2,NA
2709,2018,Combined,4,3,4,1.3636363636363635
2709,2019,China_Birdwatch,2,2,2,111.42857142857143
2709,2019,Combined,2,2,2,111.42857142857143
2709,2020,China_Birdwatch,1,1,1,5040
2709,2020,eBird_GBIF,5,1,5,NA
2709,2020,Combined,6,2,6,5040
2709,2021,China_Birdwatch,9,5,9,371.58078602620077
2709,2021,eBird_GBIF,2,1,2,NA
2709,2021,Combined,11,6,11,371.58078602620077
2709,2022,China_Birdwatch,57,19,46,214.56941176470585
2709,2022,eBird_GBIF,4,2,4,NA
2709,2022,Combined,61,21,50,214.56941176470585
2709,2023,China_Birdwatch,92,34,68,605.3906996957847
2709,2023,eBird_GBIF,1,1,1,NA
2709,2023,Combined,93,35,69,605.3906996957847
2709,2024,China_Birdwatch,246,85,144,381.01366586949143
2709,2024,Combined,246,85,144,381.01366586949143
2710,2002,eBird_GBIF,10,1,10,NA
2710,2002,Combined,10,1,10,NA
2710,2012,China_Birdwatch,1,1,1,540
2710,2012,eBird_GBIF,1,1,1,NA
2710,2012,Combined,2,2,1,540
2710,2015,China_Birdwatch,1,1,1,300
2710,2015,Combined,1,1,1,300
2710,2016,China_Birdwatch,2,2,2,17484.827586206895
2710,2016,Combined,2,2,2,17484.827586206895
2710,2017,eBird_GBIF,3,1,3,NA
2710,2017,Combined,3,1,3,NA
2710,2018,eBird_GBIF,6,1,6,NA
2710,2018,Combined,6,1,6,NA
2710,2019,eBird_GBIF,6,1,6,NA
2710,2019,Combined,6,1,6,NA
2710,2020,eBird_GBIF,1,1,1,NA
2710,2020,Combined,1,1,1,NA
2710,2021,eBird_GBIF,3,2,3,NA
2710,2021,Combined,3,2,3,NA
2710,2022,China_Birdwatch,2,2,2,60
2710,2022,eBird_GBIF,7,3,7,NA
2710,2022,Combined,9,5,8,60
2710,2023,China_Birdwatch,12,12,10,11869.503496503497
2710,2023,eBird_GBIF,4,1,4,NA
2710,2023,Combined,16,13,13,11869.503496503497
2710,2024,China_Birdwatch,26,14,20,1436.7514792899406
2710,2024,Combined,26,14,20,1436.7514792899406
2711,2002,China_Birdwatch,1,1,1,1780
2711,2002,Combined,1,1,1,1780
2711,2009,eBird_GBIF,2,2,1,NA
2711,2009,Combined,2,2,1,NA
2711,2013,eBird_GBIF,1,1,1,NA
2711,2013,Combined,1,1,1,NA
2711,2015,China_Birdwatch,1,1,1,0
2711,2015,eBird_GBIF,4,1,4,NA
2711,2015,Combined,5,2,5,0
2711,2018,eBird_GBIF,3,2,3,NA
2711,2018,Combined,3,2,3,NA
2711,2021,China_Birdwatch,1,1,1,1160
2711,2021,Combined,1,1,1,1160
2711,2022,China_Birdwatch,5,5,5,878.7543859649123
2711,2022,Combined,5,5,5,878.7543859649123
2711,2023,China_Birdwatch,36,20,25,489.8713592233009
2711,2023,Combined,36,20,25,489.8713592233009
2711,2024,China_Birdwatch,58,35,31,614.1840753424658
2711,2024,Combined,58,35,31,614.1840753424658
2712,2001,eBird_GBIF,2,1,2,NA
2712,2001,Combined,2,1,2,NA
2712,2002,eBird_GBIF,1,1,1,NA
2712,2002,Combined,1,1,1,NA
2712,2008,China_Birdwatch,2,1,2,5447.8125
2712,2008,eBird_GBIF,8,2,8,NA
2712,2008,Combined,10,3,10,5447.8125
2712,2009,eBird_GBIF,1,1,1,NA
2712,2009,Combined,1,1,1,NA
2712,2011,eBird_GBIF,1,1,1,NA
2712,2011,Combined,1,1,1,NA
2712,2012,eBird_GBIF,5,3,4,NA
2712,2012,Combined,5,3,4,NA
2712,2013,China_Birdwatch,1,1,1,1495035
2712,2013,eBird_GBIF,2,2,2,NA
2712,2013,Combined,3,3,3,1495035
2712,2014,eBird_GBIF,4,3,3,NA
2712,2014,Combined,4,3,3,NA
2712,2015,China_Birdwatch,4,1,4,0
2712,2015,eBird_GBIF,5,5,5,NA
2712,2015,Combined,9,6,9,0
2712,2016,China_Birdwatch,11,3,11,2737.403433476393
2712,2016,eBird_GBIF,5,5,5,NA
2712,2016,Combined,16,8,16,2737.403433476393
2712,2017,China_Birdwatch,2,2,2,294.75
2712,2017,eBird_GBIF,14,10,12,NA
2712,2017,Combined,16,12,14,294.75
2712,2018,China_Birdwatch,2,2,2,1891.7355371900826
2712,2018,eBird_GBIF,12,7,12,NA
2712,2018,Combined,14,9,13,1891.7355371900826
2712,2019,China_Birdwatch,5,5,5,3375.734265734265
2712,2019,eBird_GBIF,37,28,16,NA
2712,2019,Combined,42,33,21,3375.734265734265
2712,2020,China_Birdwatch,10,4,10,293741.59473684203
2712,2020,eBird_GBIF,5,5,4,NA
2712,2020,Combined,15,9,14,293741.59473684203
2712,2021,China_Birdwatch,14,8,14,324.9581749049429
2712,2021,eBird_GBIF,17,5,17,NA
2712,2021,Combined,31,13,28,324.9581749049429
2712,2022,China_Birdwatch,31,21,25,697.542540073982
2712,2022,eBird_GBIF,26,8,25,NA
2712,2022,Combined,57,29,46,697.542540073982
2712,2023,China_Birdwatch,254,109,135,1551.951472418083
2712,2023,eBird_GBIF,62,33,28,NA
2712,2023,Combined,316,142,150,1551.951472418083
2712,2024,China_Birdwatch,1038,346,268,655.6163933095146
2712,2024,Combined,1038,346,268,655.6163933095146
2713,2000,eBird_GBIF,2,1,2,NA
2713,2000,Combined,2,1,2,NA
2713,2001,eBird_GBIF,7,2,7,NA
2713,2001,Combined,7,2,7,NA
2713,2003,eBird_GBIF,1,1,1,NA
2713,2003,Combined,1,1,1,NA
2713,2004,eBird_GBIF,3,2,3,NA
2713,2004,Combined,3,2,3,NA
2713,2005,eBird_GBIF,1,1,1,NA
2713,2005,Combined,1,1,1,NA
2713,2006,eBird_GBIF,6,2,6,NA
2713,2006,Combined,6,2,6,NA
2713,2007,eBird_GBIF,1,1,1,NA
2713,2007,Combined,1,1,1,NA
2713,2008,China_Birdwatch,1,1,1,420
2713,2008,eBird_GBIF,6,4,5,NA
2713,2008,Combined,7,5,6,420
2713,2009,eBird_GBIF,9,6,5,NA
2713,2009,Combined,9,6,5,NA
2713,2010,eBird_GBIF,11,10,9,NA
2713,2010,Combined,11,10,9,NA
2713,2011,eBird_GBIF,3,3,3,NA
2713,2011,Combined,3,3,3,NA
2713,2012,China_Birdwatch,1,1,1,1053180
2713,2012,eBird_GBIF,11,8,10,NA
2713,2012,Combined,12,9,11,1053180
2713,2013,eBird_GBIF,16,11,13,NA
2713,2013,Combined,16,11,13,NA
2713,2014,China_Birdwatch,3,3,3,1361.860465116279
2713,2014,eBird_GBIF,12,9,12,NA
2713,2014,Combined,15,12,15,1361.860465116279
2713,2015,China_Birdwatch,3,3,3,641.2213740458016
2713,2015,eBird_GBIF,36,15,30,NA
2713,2015,Combined,39,18,32,641.2213740458016
2713,2016,China_Birdwatch,2,2,2,1618.9747899159663
2713,2016,eBird_GBIF,42,20,29,NA
2713,2016,Combined,44,22,30,1618.9747899159663
2713,2017,China_Birdwatch,9,5,8,573.918103448276
2713,2017,eBird_GBIF,47,31,34,NA
2713,2017,Combined,56,36,38,573.918103448276
2713,2018,China_Birdwatch,5,5,5,984070.947368421
2713,2018,eBird_GBIF,107,50,50,NA
2713,2018,Combined,112,55,53,984070.947368421
2713,2019,China_Birdwatch,14,9,12,83731.8846960168
2713,2019,eBird_GBIF,130,64,51,NA
2713,2019,Combined,144,73,58,83731.8846960168
2713,2020,China_Birdwatch,18,12,18,221750.47191011228
2713,2020,eBird_GBIF,56,22,39,NA
2713,2020,Combined,74,34,47,221750.47191011228
2713,2021,China_Birdwatch,47,24,35,19213.990057995004
2713,2021,eBird_GBIF,62,20,52,NA
2713,2021,Combined,109,44,76,19213.990057995004
2713,2022,China_Birdwatch,124,53,74,2060.698619631903
2713,2022,eBird_GBIF,59,22,33,NA
2713,2022,Combined,183,75,85,2060.698619631903
2713,2023,China_Birdwatch,507,200,199,8670.058089500826
2713,2023,eBird_GBIF,150,72,70,NA
2713,2023,Combined,657,272,211,8670.058089500826
2713,2024,China_Birdwatch,1634,591,290,294.9377177503287
2713,2024,Combined,1634,591,290,294.9377177503287
2714,2005,eBird_GBIF,1,1,1,NA
2714,2005,Combined,1,1,1,NA
2714,2013,eBird_GBIF,1,1,1,NA
2714,2013,Combined,1,1,1,NA
2714,2016,eBird_GBIF,1,1,1,NA
2714,2016,Combined,1,1,1,NA
2714,2017,eBird_GBIF,4,4,2,NA
2714,2017,Combined,4,4,2,NA
2714,2018,eBird_GBIF,1,1,1,NA
2714,2018,Combined,1,1,1,NA
2714,2022,China_Birdwatch,2,2,2,39.5
2714,2022,eBird_GBIF,1,1,1,NA
2714,2022,Combined,3,3,3,39.5
2714,2023,China_Birdwatch,5,5,4,123
2714,2023,Combined,5,5,4,123
2714,2024,China_Birdwatch,10,10,10,189.08333333333331
2714,2024,Combined,10,10,10,189.08333333333331
2715,2006,eBird_GBIF,1,1,1,NA
2715,2006,Combined,1,1,1,NA
2715,2007,eBird_GBIF,1,1,1,NA
2715,2007,Combined,1,1,1,NA
2715,2008,eBird_GBIF,2,1,2,NA
2715,2008,Combined,2,1,2,NA
2715,2010,eBird_GBIF,5,5,4,NA
2715,2010,Combined,5,5,4,NA
2715,2011,eBird_GBIF,1,1,1,NA
2715,2011,Combined,1,1,1,NA
2715,2012,eBird_GBIF,4,3,4,NA
2715,2012,Combined,4,3,4,NA
2715,2013,eBird_GBIF,8,6,7,NA
2715,2013,Combined,8,6,7,NA
2715,2014,eBird_GBIF,13,5,7,NA
2715,2014,Combined,13,5,7,NA
2715,2015,China_Birdwatch,2,1,2,0
2715,2015,eBird_GBIF,6,3,6,NA
2715,2015,Combined,8,4,7,0
2715,2016,eBird_GBIF,13,10,13,NA
2715,2016,Combined,13,10,13,NA
2715,2017,China_Birdwatch,1,1,1,780
2715,2017,eBird_GBIF,36,23,22,NA
2715,2017,Combined,37,24,23,780
2715,2018,China_Birdwatch,1,1,1,1500
2715,2018,eBird_GBIF,51,40,27,NA
2715,2018,Combined,52,41,28,1500
2715,2019,China_Birdwatch,2,2,2,218.2608695652174
2715,2019,eBird_GBIF,47,34,27,NA
2715,2019,Combined,49,36,29,218.2608695652174
2715,2020,China_Birdwatch,10,8,8,324.3367346938775
2715,2020,eBird_GBIF,14,11,13,NA
2715,2020,Combined,24,19,20,324.3367346938775
2715,2021,China_Birdwatch,15,11,14,306.4933333333332
2715,2021,eBird_GBIF,34,20,29,NA
2715,2021,Combined,49,31,41,306.4933333333332
2715,2022,China_Birdwatch,15,12,12,326.9333333333333
2715,2022,eBird_GBIF,23,19,17,NA
2715,2022,Combined,38,31,24,326.9333333333333
2715,2023,China_Birdwatch,126,63,94,18176.240963855395
2715,2023,eBird_GBIF,62,40,46,NA
2715,2023,Combined,188,103,113,18176.240963855395
2715,2024,China_Birdwatch,312,208,150,260.4420413583751
2715,2024,Combined,312,208,150,260.4420413583751
2716,2002,eBird_GBIF,1,1,1,NA
2716,2002,Combined,1,1,1,NA
2716,2005,eBird_GBIF,1,1,1,NA
2716,2005,Combined,1,1,1,NA
2716,2006,eBird_GBIF,1,1,1,NA
2716,2006,Combined,1,1,1,NA
2716,2007,eBird_GBIF,1,1,1,NA
2716,2007,Combined,1,1,1,NA
2716,2008,eBird_GBIF,2,1,2,NA
2716,2008,Combined,2,1,2,NA
2716,2009,eBird_GBIF,3,1,3,NA
2716,2009,Combined,3,1,3,NA
2716,2010,eBird_GBIF,4,2,4,NA
2716,2010,Combined,4,2,4,NA
2716,2011,eBird_GBIF,2,2,2,NA
2716,2011,Combined,2,2,2,NA
2716,2012,eBird_GBIF,1,1,1,NA
2716,2012,Combined,1,1,1,NA
2716,2013,eBird_GBIF,2,2,2,NA
2716,2013,Combined,2,2,2,NA
2716,2014,China_Birdwatch,1,1,1,30
2716,2014,eBird_GBIF,4,2,4,NA
2716,2014,Combined,5,3,4,30
2716,2015,eBird_GBIF,6,2,6,NA
2716,2015,Combined,6,2,6,NA
2716,2016,China_Birdwatch,2,2,2,2242.777777777778
2716,2016,eBird_GBIF,9,3,9,NA
2716,2016,Combined,11,5,10,2242.777777777778
2716,2017,China_Birdwatch,1,1,1,210
2716,2017,eBird_GBIF,20,2,20,NA
2716,2017,Combined,21,3,20,210
2716,2018,China_Birdwatch,1,1,1,120
2716,2018,eBird_GBIF,16,4,16,NA
2716,2018,Combined,17,5,16,120
2716,2019,eBird_GBIF,22,1,22,NA
2716,2019,Combined,22,1,22,NA
2716,2020,eBird_GBIF,31,3,31,NA
2716,2020,Combined,31,3,31,NA
2716,2021,China_Birdwatch,12,6,12,3018.7127272727275
2716,2021,eBird_GBIF,100,15,85,NA
2716,2021,Combined,112,21,88,3018.7127272727275
2716,2022,China_Birdwatch,14,7,13,118.07531380753137
2716,2022,eBird_GBIF,85,7,83,NA
2716,2022,Combined,99,14,89,118.07531380753137
2716,2023,China_Birdwatch,64,30,49,598.3594224924008
2716,2023,eBird_GBIF,162,27,114,NA
2716,2023,Combined,226,57,132,598.3594224924008
2716,2024,China_Birdwatch,164,79,112,223.43695823483085
2716,2024,Combined,164,79,112,223.43695823483085
2717,2005,eBird_GBIF,1,1,1,NA
2717,2005,Combined,1,1,1,NA
2717,2007,eBird_GBIF,3,2,3,NA
2717,2007,Combined,3,2,3,NA
2717,2008,eBird_GBIF,2,2,2,NA
2717,2008,Combined,2,2,2,NA
2717,2009,eBird_GBIF,1,1,1,NA
2717,2009,Combined,1,1,1,NA
2717,2010,eBird_GBIF,2,1,2,NA
2717,2010,Combined,2,1,2,NA
2717,2012,eBird_GBIF,2,1,2,NA
2717,2012,Combined,2,1,2,NA
2717,2013,eBird_GBIF,2,2,2,NA
2717,2013,Combined,2,2,2,NA
2717,2014,eBird_GBIF,1,1,1,NA
2717,2014,Combined,1,1,1,NA
2717,2015,eBird_GBIF,2,2,1,NA
2717,2015,Combined,2,2,1,NA
2717,2016,China_Birdwatch,2,1,2,2711.25
2717,2016,eBird_GBIF,4,2,4,NA
2717,2016,Combined,6,3,6,2711.25
2717,2017,eBird_GBIF,3,1,3,NA
2717,2017,Combined,3,1,3,NA
2717,2018,China_Birdwatch,2,1,2,120
2717,2018,eBird_GBIF,4,2,4,NA
2717,2018,Combined,6,3,6,120
2717,2019,eBird_GBIF,11,4,11,NA
2717,2019,Combined,11,4,11,NA
2717,2020,China_Birdwatch,1,1,1,60
2717,2020,eBird_GBIF,24,3,24,NA
2717,2020,Combined,25,4,25,60
2717,2021,China_Birdwatch,13,6,13,34531.918918918906
2717,2021,eBird_GBIF,86,7,81,NA
2717,2021,Combined,99,13,94,34531.918918918906
2717,2022,China_Birdwatch,74,12,73,253.4683453237408
2717,2022,eBird_GBIF,152,15,127,NA
2717,2022,Combined,226,27,159,253.4683453237408
