grid_cell,metric,mean,sd,q025,median,q975,stability_metric
2532,pd_prob_mctavish,9.80530096126904,0.42998251521520703,9.07038751920666,9.75022828256299,10.771750351410196,temporal_stability_cv_inv
2535,pd_prob_mctavish,9.074049480126149,0.3831873959674608,8.40877245200385,9.030024812993858,9.894248004270944,temporal_stability_cv_inv
2539,pd_prob_mctavish,8.190064652770193,0.32987608819710407,7.617834807586278,8.156080934612518,8.821511848615911,temporal_stability_cv_inv
2540,pd_prob_mctavish,7.9872338870887205,0.31748767840185865,7.438999290900628,7.968293501118666,8.571873711249403,temporal_stability_cv_inv
2541,pd_prob_mctavish,7.791542749472448,0.30515154171229764,7.254982075769039,7.7759019497865545,8.363357709884882,temporal_stability_cv_inv
2542,pd_prob_mctavish,7.602298886173471,0.2927501157295093,7.087977518303201,7.586568772230866,8.15737587263487,temporal_stability_cv_inv
2544,pd_prob_mctavish,7.238728112202386,0.2677309186794128,6.751283558901672,7.228575615561182,7.744497920045134,temporal_stability_cv_inv
2545,pd_prob_mctavish,7.062440570052341,0.25530259767977276,6.5923291658132825,7.049016668077199,7.53678239392633,temporal_stability_cv_inv
2546,pd_prob_mctavish,6.889941468766336,0.24312674417857433,6.439536466224156,6.878468901955518,7.332642891522175,temporal_stability_cv_inv
2547,pd_prob_mctavish,6.72339756597216,0.23141296027606043,6.2970412330173575,6.703068676491188,7.146454820716592,temporal_stability_cv_inv
2548,pd_prob_mctavish,6.5670332541286625,0.2204809052172014,6.165615978453504,6.548363786382894,6.971822636442058,temporal_stability_cv_inv
2549,pd_prob_mctavish,6.426840441186155,0.21078358081356258,6.035294873963679,6.413694930035483,6.817341178971032,temporal_stability_cv_inv
2550,pd_prob_mctavish,6.309780741085487,0.20282993089527304,5.943750765935839,6.299085860060503,6.710077573642472,temporal_stability_cv_inv
2551,pd_prob_mctavish,6.22272760010098,0.19700357011555936,5.857787093852966,6.209520513066682,6.627276631681165,temporal_stability_cv_inv
2552,pd_prob_mctavish,6.171328874390965,0.19337040790910928,5.806466765665955,6.154000059749565,6.56597730305361,temporal_stability_cv_inv
2553,pd_prob_mctavish,6.158798374122227,0.19164210593823228,5.794459179109217,6.13605767613023,6.550803737476223,temporal_stability_cv_inv
2554,pd_prob_mctavish,6.184970934793464,0.19137877412398122,5.818228817789144,6.169044907605274,6.5811698907854685,temporal_stability_cv_inv
2555,pd_prob_mctavish,6.246553289512695,0.19225909345981615,5.8722373930117975,6.232523842601695,6.635400069980853,temporal_stability_cv_inv
2556,pd_prob_mctavish,6.338866735141476,0.19416923316147913,5.96925273196589,6.3238785805225,6.734260083347646,temporal_stability_cv_inv
2557,pd_prob_mctavish,6.457816002365344,0.19710528901014798,6.083179165706518,6.441808852756296,6.848760255340584,temporal_stability_cv_inv
2558,pd_prob_mctavish,6.600750437635989,0.20105769569093954,6.21827554033694,6.590380183442971,7.0157547248083665,temporal_stability_cv_inv
2559,pd_prob_mctavish,6.766210026986214,0.20598193636613799,6.366726627842945,6.752991601440236,7.169243987690159,temporal_stability_cv_inv
2560,pd_prob_mctavish,6.953310448763281,0.21182864561553788,6.545571084289449,6.947596469113115,7.380225493702705,temporal_stability_cv_inv
2561,pd_prob_mctavish,7.161336018578136,0.21856649543804466,6.7340409521809335,7.156214946397904,7.610544445069669,temporal_stability_cv_inv
2562,pd_prob_mctavish,7.389668183615085,0.22618261326788455,6.952431252990457,7.387823063609961,7.867175500484162,temporal_stability_cv_inv
2563,pd_prob_mctavish,7.637918426642109,0.23468918294128455,7.182744055162482,7.639271705539846,8.13853301231783,temporal_stability_cv_inv
2564,pd_prob_mctavish,7.906102894013585,0.24415130414081454,7.403120830597983,7.908165341204498,8.42446818616633,temporal_stability_cv_inv
2565,pd_prob_mctavish,8.194771944559665,0.25471671997794126,7.660799166438562,8.203069506405363,8.721577159601772,temporal_stability_cv_inv
2566,pd_prob_mctavish,8.505079537435343,0.26662056247903904,7.969683577660421,8.510220247899388,9.046248327374737,temporal_stability_cv_inv
2567,pd_prob_mctavish,8.838802926935923,0.2801573700343944,8.278133498181129,8.83894714702833,9.426321470497442,temporal_stability_cv_inv
2568,pd_prob_mctavish,9.198313922756414,0.29563222218357654,8.605850240700043,9.197951588970358,9.843442788597581,temporal_stability_cv_inv
2569,pd_prob_mctavish,9.58648627276687,0.3133098656803201,8.96887371165962,9.578500105714738,10.280894999514143,temporal_stability_cv_inv
2570,pd_prob_mctavish,10.006520139209615,0.3333781628560297,9.33899687716254,10.000887303232572,10.721176008889229,temporal_stability_cv_inv
2571,pd_prob_mctavish,10.461681534771923,0.35593541050588784,9.764990295150271,10.459677858279058,11.201417190634317,temporal_stability_cv_inv
2572,pd_prob_mctavish,10.954985141150734,0.38100152796713216,10.199675065583683,10.952480984319676,11.75120171427868,temporal_stability_cv_inv
2573,pd_prob_mctavish,11.486906869224098,0.40844783084792435,10.65916835241297,11.483907101711523,12.345156758475866,temporal_stability_cv_inv
2574,pd_prob_mctavish,12.033531135698452,0.43684626825766143,11.13908015856065,12.026016565846788,12.95257929048537,temporal_stability_cv_inv
2575,pd_prob_mctavish,12.7445331917411,0.47139238044189335,11.793762922878724,12.743777980730712,13.722286444789109,temporal_stability_cv_inv
2576,pd_prob_mctavish,13.15428624436248,0.4945066420819864,12.157455513538372,13.151745624832788,14.179984196548473,temporal_stability_cv_inv
2605,pd_prob_mctavish,9.329438604619012,0.39922938686412784,8.646997418867715,9.282376120880189,10.218385085294821,temporal_stability_cv_inv
2606,pd_prob_mctavish,9.084086472460424,0.38364792803820247,8.43522383725866,9.035693399949652,9.919138715457215,temporal_stability_cv_inv
2607,pd_prob_mctavish,8.853595147957343,0.3693762696450762,8.241756615031369,8.801093629093195,9.636172570860504,temporal_stability_cv_inv
2608,pd_prob_mctavish,8.630346195509851,0.3558191234546831,8.043040836498738,8.586568319954825,9.355395767940822,temporal_stability_cv_inv
2609,pd_prob_mctavish,8.414581466129782,0.3428500183032515,7.826848732139658,8.384640571319082,9.083927326240143,temporal_stability_cv_inv
2610,pd_prob_mctavish,8.206417646466688,0.33030567573118286,7.630356226634203,8.176955155414927,8.82240983987255,temporal_stability_cv_inv
2611,pd_prob_mctavish,8.00575405085819,0.31800356707561417,7.44586927028436,7.98879664350493,8.600766930953691,temporal_stability_cv_inv
2612,pd_prob_mctavish,7.812177698753667,0.3057779813014858,7.271515339801287,7.789321201893301,8.393223517581042,temporal_stability_cv_inv
2613,pd_prob_mctavish,7.624913164929136,0.29352698734463534,7.104080608929067,7.607703491685925,8.173420602081498,temporal_stability_cv_inv
2614,pd_prob_mctavish,7.442905353471256,0.2812458718183555,6.953298615105683,7.4257055616460175,7.976596982333719,temporal_stability_cv_inv
2615,pd_prob_mctavish,7.26512631964831,0.26902068995849465,6.7881650295279226,7.251019975186902,7.775655920421287,temporal_stability_cv_inv
2616,pd_prob_mctavish,7.091120894573208,0.2569860629914614,6.631240690164197,7.0805889213275215,7.574108766424249,temporal_stability_cv_inv
2617,pd_prob_mctavish,6.921665341409621,0.24529039856515159,6.480191312435125,6.910416217862103,7.37273177641708,temporal_stability_cv_inv
2618,pd_prob_mctavish,6.759284953384131,0.234109562771162,6.343255132133202,6.75063984759159,7.188271039922964,temporal_stability_cv_inv
2619,pd_prob_mctavish,6.608349992812118,0.22370121326977874,6.206798157798645,6.598299390206158,7.0209843826141745,temporal_stability_cv_inv
2620,pd_prob_mctavish,6.474604483350912,0.2144466405333921,6.091305084254531,6.4643218630367,6.882761304491618,temporal_stability_cv_inv
2621,pd_prob_mctavish,6.364263381615106,0.20682060883280382,5.988419401494003,6.354200209031181,6.777888941388179,temporal_stability_cv_inv
2622,pd_prob_mctavish,6.283062027078385,0.20125320948991962,5.923128027527706,6.275090358468444,6.6944429680933375,temporal_stability_cv_inv
2623,pd_prob_mctavish,6.235554687743832,0.1979118738400296,5.861141296663002,6.226912684919732,6.635134139920864,temporal_stability_cv_inv
2624,pd_prob_mctavish,6.22452895333805,0.1965548658344143,5.840311366947372,6.210117399016816,6.614661641578613,temporal_stability_cv_inv
2625,pd_prob_mctavish,6.250284478797983,0.19664923010058,5.8708498053770954,6.230101018629782,6.648124354794797,temporal_stability_cv_inv
2626,pd_prob_mctavish,6.310245956910849,0.19770761742496398,5.927835073913387,6.293439896134725,6.709114715415706,temporal_stability_cv_inv
2627,pd_prob_mctavish,6.399839569975929,0.19950785963578974,6.01474804852333,6.382022458212923,6.797973303162792,temporal_stability_cv_inv
2628,pd_prob_mctavish,6.514379053142337,0.2020254561042472,6.138441339827137,6.493809010566612,6.916689847622343,temporal_stability_cv_inv
2629,pd_prob_mctavish,6.650495417287638,0.2052774427591622,6.280702901753523,6.634268503630437,7.067503600936859,temporal_stability_cv_inv
2630,pd_prob_mctavish,6.806331349644008,0.2092678047675736,6.423129276942454,6.790923562491252,7.22985245170249,temporal_stability_cv_inv
2631,pd_prob_mctavish,6.980983696491984,0.21401376108189898,6.587191798269028,6.969449498794166,7.409116407824961,temporal_stability_cv_inv
2632,pd_prob_mctavish,7.173968873130569,0.21955915862326847,6.759388245094879,7.16213689038274,7.62827511024946,temporal_stability_cv_inv
2633,pd_prob_mctavish,7.385052535979898,0.22595125466912008,6.939538395207253,7.380744683798112,7.865510694737201,temporal_stability_cv_inv
2634,pd_prob_mctavish,7.614349093255674,0.23322668676255534,7.158048603903163,7.61161078877393,8.113569356431507,temporal_stability_cv_inv
2635,pd_prob_mctavish,7.862469972673004,0.24143798746469228,7.375248819618743,7.861984381245949,8.374819601954623,temporal_stability_cv_inv
2636,pd_prob_mctavish,8.130594389498325,0.25069847690566266,7.608157937548437,8.127108631595132,8.65147195278241,temporal_stability_cv_inv
2637,pd_prob_mctavish,8.420457642467484,0.26120575200895607,7.893377977391706,8.418725204173338,8.972337716262661,temporal_stability_cv_inv
2638,pd_prob_mctavish,8.734299746636104,0.2732276613549517,8.17915059473603,8.7349012403164,9.314546002550987,temporal_stability_cv_inv
2639,pd_prob_mctavish,9.074796988703964,0.28706154817443286,8.493309856001593,9.067909839745383,9.713835610296092,temporal_stability_cv_inv
2640,pd_prob_mctavish,9.444960508271524,0.30298689097008413,8.831825381271114,9.435255739651456,10.093889912368269,temporal_stability_cv_inv
2641,pd_prob_mctavish,9.847971539663634,0.32122776660019164,9.20594133451225,9.839460986197212,10.526222291506505,temporal_stability_cv_inv
2642,pd_prob_mctavish,10.286942493757914,0.3419343579128213,9.615755051984442,10.275837332824011,11.00433576401571,temporal_stability_cv_inv
2643,pd_prob_mctavish,10.764628700672334,0.36518462864945517,10.043537113943536,10.757375586887587,11.514513388158298,temporal_stability_cv_inv
2644,pd_prob_mctavish,11.28314316025715,0.39099882369713984,10.493933662331552,11.281143752300991,12.072169917023803,temporal_stability_cv_inv
2645,pd_prob_mctavish,11.8437336355368,0.4193563990243789,10.98817975731277,11.848969537315964,12.689506004003324,temporal_stability_cv_inv
2646,pd_prob_mctavish,12.446669561000348,0.4502106348087815,11.541975101414279,12.4445995765584,13.352096828381583,temporal_stability_cv_inv
2647,pd_prob_mctavish,12.993910637158779,0.4786550449918305,12.033655889567035,12.994192937831754,13.95990743587034,temporal_stability_cv_inv
2648,pd_prob_mctavish,13.366723089557652,0.500759156195195,12.36419233659478,13.365319985082433,14.385882549580549,temporal_stability_cv_inv
2678,pd_prob_mctavish,8.892795406603158,0.37163153944415495,8.23965074969855,8.848619038643786,9.664922639265033,temporal_stability_cv_inv
2679,pd_prob_mctavish,8.660425482445145,0.35736284557917336,8.019980989279825,8.620788970819074,9.362892047857443,temporal_stability_cv_inv
2680,pd_prob_mctavish,8.447496432612121,0.34443161197114147,7.83723035381863,8.414811208444249,9.09640577458278,temporal_stability_cv_inv
2681,pd_prob_mctavish,8.242443033596453,0.33194842839268474,7.648910420287994,8.221904206654525,8.869397268143558,temporal_stability_cv_inv
2682,pd_prob_mctavish,8.045041414443162,0.3197292037369164,7.465151735548916,8.016529901225196,8.654215640988735,temporal_stability_cv_inv
2683,pd_prob_mctavish,7.85479705746206,0.30762011738649103,7.288902661272383,7.829498895599034,8.441441294092384,temporal_stability_cv_inv
2684,pd_prob_mctavish,7.670938696905849,0.2955426932032238,7.139860998747771,7.651247957970159,8.235247783895256,temporal_stability_cv_inv
2685,pd_prob_mctavish,7.492544711456299,0.28351927343883604,6.989335433966296,7.471961553204731,8.032517595963292,temporal_stability_cv_inv
2686,pd_prob_mctavish,7.31887103887004,0.2716570982367671,6.847004579712903,7.301490485107103,7.842546916960966,temporal_stability_cv_inv
2687,pd_prob_mctavish,7.149869353159225,0.2601002833147078,6.699324563444186,7.13288350681788,7.654073751500518,temporal_stability_cv_inv
2688,pd_prob_mctavish,6.9867580355081325,0.24899023086879324,6.550513169766709,6.977325776040079,7.444897446691126,temporal_stability_cv_inv
2689,pd_prob_mctavish,6.832403854559042,0.23847037189101733,6.410192225973052,6.8236877568042775,7.26977596414724,temporal_stability_cv_inv
2691,pd_prob_mctavish,6.568756613258112,0.22008158166487202,6.1731102477072275,6.5585306678347575,6.997788926995724,temporal_stability_cv_inv
2692,pd_prob_mctavish,6.470147544576329,0.2129593750729903,6.1004880832898065,6.461764760683563,6.910765973532975,temporal_stability_cv_inv
2693,pd_prob_mctavish,6.4002859399430445,0.20772023508247123,6.024600905675638,6.397609456439151,6.835161937233408,temporal_stability_cv_inv
2694,pd_prob_mctavish,6.361789054868117,0.20470526175203985,5.977054698982114,6.35374260266644,6.784821591154875,temporal_stability_cv_inv
2695,pd_prob_mctavish,6.35639128964725,0.20372461910933767,5.971764989745061,6.34259064982594,6.768307937272737,temporal_stability_cv_inv
2696,pd_prob_mctavish,6.384113713311987,0.20421412177571968,6.00411747251453,6.370234877303432,6.787955746925287,temporal_stability_cv_inv
2697,pd_prob_mctavish,6.442972015149046,0.20552490446540206,6.0434701842749465,6.424653944950403,6.866787925418885,temporal_stability_cv_inv
2698,pd_prob_mctavish,6.529044169485632,0.20727402425949396,6.152569490286416,6.507425940807298,6.968743738985684,temporal_stability_cv_inv
2699,pd_prob_mctavish,6.637713008432812,0.20938416092631948,6.252179757866876,6.6160359054438285,7.069334931886175,temporal_stability_cv_inv
2700,pd_prob_mctavish,6.765260801509374,0.21190378386705477,6.403403911938507,6.740668245480064,7.200076070837946,temporal_stability_cv_inv
2701,pd_prob_mctavish,6.909559433135329,0.2148980632910116,6.5308501436807385,6.889198254253943,7.349416172272354,temporal_stability_cv_inv
2702,pd_prob_mctavish,7.069764976794567,0.21845885482966657,6.673589893340395,7.056322475395946,7.546966568992859,temporal_stability_cv_inv
2703,pd_prob_mctavish,7.245749771969002,0.22271654493329565,6.8288616987887965,7.228604564868489,7.718889406756653,temporal_stability_cv_inv
2704,pd_prob_mctavish,7.437812235949062,0.2277994083296236,6.998511913904768,7.4266088589243875,7.9193481944825,temporal_stability_cv_inv
2705,pd_prob_mctavish,7.646688241571482,0.2337922226476128,7.1851909778500955,7.638713985314711,8.139772873602816,temporal_stability_cv_inv
2706,pd_prob_mctavish,7.8736395102983066,0.24075042053433374,7.3974367715838385,7.867117524458573,8.370306438268948,temporal_stability_cv_inv
2707,pd_prob_mctavish,8.120464331759557,0.24875564210436862,7.61928824460139,8.11490330716687,8.638511673034575,temporal_stability_cv_inv
2708,pd_prob_mctavish,8.389425001313892,0.257960004033435,7.867656138524538,8.386167710086099,8.954333234524553,temporal_stability_cv_inv
2709,pd_prob_mctavish,8.683148084012387,0.26858959160252655,8.134648752808902,8.679924416127253,9.266451986071774,temporal_stability_cv_inv
2710,pd_prob_mctavish,9.004527422388511,0.28091507328009196,8.429917029608085,8.99159361737164,9.610479581071363,temporal_stability_cv_inv
2711,pd_prob_mctavish,9.356613525760656,0.2952122070631696,8.758158346568383,9.351312729646876,9.97171576757478,temporal_stability_cv_inv
2712,pd_prob_mctavish,9.742456826686483,0.31172859382686224,9.117767358581549,9.744040595793477,10.400955859559794,temporal_stability_cv_inv
2713,pd_prob_mctavish,10.164892999242705,0.33066136521317924,9.512644530805323,10.16275392737829,10.858477418639568,temporal_stability_cv_inv
2714,pd_prob_mctavish,10.62629277161895,0.35214432998573175,9.942548305724166,10.623883515959124,11.353765334863795,temporal_stability_cv_inv
2715,pd_prob_mctavish,11.1283216019293,0.37624235332940914,10.374271627514862,11.13025128063067,11.896053316689454,temporal_stability_cv_inv
2716,pd_prob_mctavish,11.671758515407202,0.40295175526802796,10.868716704751128,11.667451458334629,12.468075905105943,temporal_stability_cv_inv
2717,pd_prob_mctavish,12.256413920718659,0.43220774890551256,11.403210442445202,12.260117197684451,13.076087595512888,temporal_stability_cv_inv
2718,pd_prob_mctavish,12.8811685411516,0.4639020634177866,11.961845858105002,12.892766450599101,13.783920447954205,temporal_stability_cv_inv
2719,pd_prob_mctavish,13.33140080915293,0.4872199368794811,12.378154337284414,13.34214519149087,14.284738554775597,temporal_stability_cv_inv
2750,pd_prob_mctavish,8.69525901355215,0.3595092507629629,8.063735559567242,8.653433129415454,9.426755453210864,temporal_stability_cv_inv
2751,pd_prob_mctavish,8.509386553895725,0.3481336024140223,7.893077081877143,8.480149439160765,9.195149612726796,temporal_stability_cv_inv
2752,pd_prob_mctavish,8.33387945524393,0.3373438988453675,7.71527502971978,8.310771152177548,8.984234258775631,temporal_stability_cv_inv
2753,pd_prob_mctavish,8.13053956287619,0.32462905962895666,7.529328604420396,8.106354534879141,8.747209662124162,temporal_stability_cv_inv
2755,pd_prob_mctavish,7.781158316264844,0.3018836885541135,7.2341573716000545,7.762730119563656,8.384163332254431,temporal_stability_cv_inv
2756,pd_prob_mctavish,7.588282602834358,0.2891452899763894,7.071606299582785,7.561416059863783,8.157359505508788,temporal_stability_cv_inv
2757,pd_prob_mctavish,7.417751312627155,0.2773261365144455,6.92594737120752,7.393902721478085,7.955401885111215,temporal_stability_cv_inv
2758,pd_prob_mctavish,7.243185175845768,0.26494003170865404,6.789301993797364,7.225833993699818,7.738464833801514,temporal_stability_cv_inv
2759,pd_prob_mctavish,7.090085901748309,0.25444246639638374,6.6439377821876215,7.076156552559963,7.570349196674081,temporal_stability_cv_inv
2765,pd_prob_mctavish,6.535943254399282,0.21301062853849573,6.163931815255942,6.526623580909742,6.9674031334927395,temporal_stability_cv_inv
2766,pd_prob_mctavish,6.551622389361553,0.21310527863460504,6.1665137347398415,6.539795118966991,6.971591705871047,temporal_stability_cv_inv
2767,pd_prob_mctavish,6.582977487231058,0.21402514666659206,6.1957847658950715,6.568965953292194,7.021418015697525,temporal_stability_cv_inv
2768,pd_prob_mctavish,6.640784763607786,0.21564607922140536,6.231800968513935,6.616386331238401,7.087823507096201,temporal_stability_cv_inv
2769,pd_prob_mctavish,6.721874267346565,0.2174013179372946,6.348659365324918,6.696775914900927,7.1670099885422855,temporal_stability_cv_inv
2770,pd_prob_mctavish,6.822250910244508,0.2191197878714149,6.438734091871631,6.790530485072768,7.28457120588206,temporal_stability_cv_inv
2771,pd_prob_mctavish,6.938424194108274,0.22087611809871796,6.552627834308201,6.915593336349325,7.415415977038946,temporal_stability_cv_inv
2773,pd_prob_mctavish,7.211714940254792,0.22509623153589564,6.815712476517804,7.1917364934230905,7.708727196510008,temporal_stability_cv_inv
2774,pd_prob_mctavish,7.368787592706849,0.2279602825754785,6.958308413776134,7.348837782606077,7.875985344441233,temporal_stability_cv_inv
2775,pd_prob_mctavish,7.540603913720765,0.23162995129486397,7.117922099934324,7.526273063919196,8.036350507565697,temporal_stability_cv_inv
2776,pd_prob_mctavish,7.728568611720128,0.23626565105365177,7.293312556395989,7.716421326625587,8.215807268685229,temporal_stability_cv_inv
2777,pd_prob_mctavish,7.934544256618315,0.24194996917816983,7.471167185791784,7.925369632130003,8.43706598784068,temporal_stability_cv_inv
2778,pd_prob_mctavish,8.160828018541718,0.24874420259731647,7.670868281326608,8.151161158061186,8.68719624191292,temporal_stability_cv_inv
2779,pd_prob_mctavish,8.410049997492287,0.25675222110078605,7.900469288810468,8.403023322390514,8.982831382361764,temporal_stability_cv_inv
2780,pd_prob_mctavish,8.685047478438277,0.2661451351158923,8.159703001350273,8.675672158287416,9.262796718521706,temporal_stability_cv_inv
2781,pd_prob_mctavish,8.988750014334398,0.2771471876632899,8.441724609123705,8.985146174657725,9.565873991838183,temporal_stability_cv_inv
2782,pd_prob_mctavish,9.324065650518733,0.2900075056606558,8.753626547247425,9.31406686622315,9.926209856804007,temporal_stability_cv_inv
2783,pd_prob_mctavish,9.69374103500099,0.3049751307935791,9.104023327934735,9.690524586999452,10.31778213703578,temporal_stability_cv_inv
2784,pd_prob_mctavish,10.100183693332289,0.32227711059510156,9.48187557365169,10.105597798614253,10.742801234623416,temporal_stability_cv_inv
2785,pd_prob_mctavish,10.545263428351587,0.3420930538596857,9.890847493532565,10.547892389990203,11.216924500425906,temporal_stability_cv_inv
2786,pd_prob_mctavish,11.030130178637007,0.3645279219406211,10.32458529779246,11.03507158904155,11.737028051645398,temporal_stability_cv_inv
2787,pd_prob_mctavish,11.555090207627531,0.38959433192394366,10.795645988445528,11.552622550864962,12.303093449527033,temporal_stability_cv_inv
2788,pd_prob_mctavish,12.1195744784902,0.41721537301887335,11.301191545054932,12.123750802929969,12.911801754575814,temporal_stability_cv_inv
2789,pd_prob_mctavish,12.722215568327787,0.4472507091288526,11.845161875960239,12.73388342774691,13.565758466132344,temporal_stability_cv_inv
2790,pd_prob_mctavish,13.229734581308032,0.4736960285235303,12.29457360700699,13.226219519879969,14.115780891227256,temporal_stability_cv_inv
2791,pd_prob_mctavish,13.60223081085316,0.4950930112031237,12.617261423950918,13.60055393473723,14.540550363030716,temporal_stability_cv_inv
2826,pd_prob_mctavish,7.7975604858785035,0.30211011216559364,7.2494820165987734,7.784206158841805,8.420969740992907,temporal_stability_cv_inv
2827,pd_prob_mctavish,7.762451943134348,0.29961174148451997,7.217063169276409,7.7445282456844655,8.38146089401422,temporal_stability_cv_inv
2838,pd_prob_mctavish,6.842349201060745,0.22638482629844484,6.439387040152386,6.82130419206853,7.301391996972232,temporal_stability_cv_inv
2839,pd_prob_mctavish,6.898751401553834,0.22829277098379883,6.490711934677213,6.876873910579821,7.3684751191489015,temporal_stability_cv_inv
2840,pd_prob_mctavish,6.9735912241090565,0.23003644957818611,6.572042913109419,6.948763421356158,7.452220812305492,temporal_stability_cv_inv
2841,pd_prob_mctavish,7.0636841048112515,0.23132274383655274,6.662212591212761,7.041170355485621,7.539665003978815,temporal_stability_cv_inv
2842,pd_prob_mctavish,7.166155938662884,0.23225016123605702,6.7630039225003244,7.138390170292485,7.6623439655817505,temporal_stability_cv_inv
2843,pd_prob_mctavish,7.279596588566128,0.23306612705145024,6.89206902690969,7.249373854846649,7.788150524052891,temporal_stability_cv_inv
2844,pd_prob_mctavish,7.4043165463474425,0.23404749668805996,7.014630688047349,7.380361347932782,7.925037973710806,temporal_stability_cv_inv
2845,pd_prob_mctavish,7.541739366087417,0.23550774401014182,7.147154678178368,7.513810000442,8.059762494371624,temporal_stability_cv_inv
2846,pd_prob_mctavish,7.69373992335298,0.23777035445637595,7.277315664260305,7.673637081154855,8.198586870172749,temporal_stability_cv_inv
2847,pd_prob_mctavish,7.862373521289427,0.24108477540863038,7.430249439809096,7.840310181206175,8.362570576893164,temporal_stability_cv_inv
2848,pd_prob_mctavish,8.049885873252055,0.24558044049153974,7.592396604908567,8.033364880900782,8.58058647902502,temporal_stability_cv_inv
2849,pd_prob_mctavish,8.258749454793437,0.2513068440457597,7.782231884097697,8.245385562754937,8.782801561804147,temporal_stability_cv_inv
2850,pd_prob_mctavish,8.491619589134118,0.25831202811419657,8.00251764687447,8.482183295699881,9.030248745140469,temporal_stability_cv_inv
2851,pd_prob_mctavish,8.751239509331759,0.2666957163891868,8.241804624686132,8.739804907483713,9.304063977268157,temporal_stability_cv_inv
2852,pd_prob_mctavish,9.040339468573432,0.27661980872276226,8.507814061105643,9.032924046927622,9.602972466228442,temporal_stability_cv_inv
2853,pd_prob_mctavish,9.361535725621009,0.28829576894655545,8.816455483460503,9.353737340317785,9.927745937148105,temporal_stability_cv_inv
2854,pd_prob_mctavish,9.717211406613629,0.30196816618081096,9.153614655665695,9.713685706330132,10.341738700526122,temporal_stability_cv_inv
2855,pd_prob_mctavish,10.109369016469712,0.3178939500996567,9.520555799995954,10.102698166870342,10.757318188587801,temporal_stability_cv_inv
2856,pd_prob_mctavish,10.539468680932577,0.3363070791019091,9.912142447646232,10.547171021558032,11.209611050828185,temporal_stability_cv_inv
2857,pd_prob_mctavish,11.008286976135278,0.35737022139194635,10.330315989763903,11.016302925551866,11.711656508458722,temporal_stability_cv_inv
2858,pd_prob_mctavish,11.515836816327843,0.3811343693580249,10.780868745362218,11.51925171543485,12.247310312635369,temporal_stability_cv_inv
2859,pd_prob_mctavish,12.061378330481647,0.40753036635196177,11.285679947948811,12.071663408781049,12.814887698816827,temporal_stability_cv_inv
2860,pd_prob_mctavish,12.643528650993778,0.43639945237546274,11.825765941499254,12.650006035299631,13.437206072181148,temporal_stability_cv_inv
2861,pd_prob_mctavish,13.225069721606305,0.4658957192620036,12.35627628746694,13.230810609251412,14.067600739996246,temporal_stability_cv_inv
2862,pd_prob_mctavish,13.52221342053234,0.4822536652801248,12.615233046017233,13.523365867432394,14.396875232564744,temporal_stability_cv_inv
2909,pd_prob_mctavish,7.265832814153861,0.24677374551242667,6.824462831290248,7.245306782609674,7.763051523299734,temporal_stability_cv_inv
2910,pd_prob_mctavish,7.216636439351477,0.2439740210046875,6.786068495373942,7.192817144980216,7.716636755299767,temporal_stability_cv_inv
2911,pd_prob_mctavish,7.284497687393612,0.2455838278523203,6.849648113286919,7.26295804801509,7.7977820231027115,temporal_stability_cv_inv
2912,pd_prob_mctavish,7.363824321491699,0.2463714161577292,6.935769099123336,7.342739578147318,7.871594479957709,temporal_stability_cv_inv
2913,pd_prob_mctavish,7.452519834134272,0.24643274400714246,7.032174960469918,7.429315251734282,7.96399366859482,temporal_stability_cv_inv
2914,pd_prob_mctavish,7.549813308827148,0.24615135875223457,7.14385000511121,7.529818741481591,8.068209615805156,temporal_stability_cv_inv
2915,pd_prob_mctavish,7.656917992168355,0.24594796095476423,7.255686920221761,7.631420101723875,8.1782399435837565,temporal_stability_cv_inv
2916,pd_prob_mctavish,7.776477425300953,0.24621647160155827,7.366018849981608,7.74327357209498,8.296959412818303,temporal_stability_cv_inv
2917,pd_prob_mctavish,7.911507946123948,0.2473319871144784,7.503241107925795,7.881674728307771,8.435945707396938,temporal_stability_cv_inv
2918,pd_prob_mctavish,8.064738514455305,0.24959999766744062,7.635857191573759,8.034832213419644,8.584668996387123,temporal_stability_cv_inv
2919,pd_prob_mctavish,8.23853660175071,0.253189261185541,7.7895557995875295,8.21565604594889,8.756010844631938,temporal_stability_cv_inv
2920,pd_prob_mctavish,8.43510932464644,0.25813785901166353,7.974820329932343,8.418191526797118,8.948918214060944,temporal_stability_cv_inv
2921,pd_prob_mctavish,8.656677730629305,0.264431785030115,8.176431006759026,8.6454019464159515,9.189202489722987,temporal_stability_cv_inv
2922,pd_prob_mctavish,8.905534062245675,0.2720902095079403,8.399118660778353,8.901078200489255,9.464504497890449,temporal_stability_cv_inv
2923,pd_prob_mctavish,9.184014257239362,0.2812117086394086,8.653396632816754,9.176802086965063,9.765814512759022,temporal_stability_cv_inv
2924,pd_prob_mctavish,9.494419575871632,0.2919817231744847,8.942479094993217,9.483955334673276,10.072820076414887,temporal_stability_cv_inv
2925,pd_prob_mctavish,9.838894687213841,0.30465954287391583,9.289997889926475,9.835922386741391,10.456444012428454,temporal_stability_cv_inv
2926,pd_prob_mctavish,10.219267685590303,0.31955163501390316,9.626139904791819,10.213503230649305,10.883167642255742,temporal_stability_cv_inv
